problem_id,task_id,model_name,instruction_pssi,paraphrase_pssi,difference_paraphrase_minus_instruction
humaneval_023,HumanEval/23,gpt5_model,0.7742373515032749,0.4588888164359848,-0.3153485350672901
humaneval_024,HumanEval/24,claude_model,0.546344738493571,0.0714926187183137,-0.4748521197752573
humaneval_024,HumanEval/24,deepseek_model,0.3235905131939346,0.3221247275122079,-0.0014657856817267279
humaneval_024,HumanEval/24,gpt5_model,0.7719527784654167,0.4653154107990169,-0.30663736766639976
humaneval_025,HumanEval/25,claude_model,0.0483849283185757,0.0,-0.0483849283185757
humaneval_025,HumanEval/25,deepseek_model,0.1340907783514706,0.0253058979215696,-0.108784880429901
humaneval_025,HumanEval/25,gpt5_model,0.6351558426849576,0.3150855998165206,-0.320070242868437
humaneval_026,HumanEval/26,claude_model,0.9965210773327304,0.0187927405876574,-0.977728336745073
humaneval_026,HumanEval/26,deepseek_model,1.1997152735225731,0.328444137232701,-0.8712711362898722
humaneval_026,HumanEval/26,gpt5_model,1.1542653213064744,0.0411508064010672,-1.1131145149054071
humaneval_027,HumanEval/27,claude_model,1.667927290501925,0.1358207643693243,-1.5321065261326006
humaneval_027,HumanEval/27,deepseek_model,1.923698574416436,0.111126079938538,-1.812572494477898
humaneval_027,HumanEval/27,gpt5_model,2.1895077900523696,0.952489680201712,-1.2370181098506576
humaneval_028,HumanEval/28,claude_model,0.6364981886635558,0.0,-0.6364981886635558
humaneval_028,HumanEval/28,deepseek_model,0.5465080158455253,0.0,-0.5465080158455253
humaneval_028,HumanEval/28,gpt5_model,1.172259871480509,0.5114095409442527,-0.6608503305362563
humaneval_029,HumanEval/29,claude_model,0.6489025692595589,0.0191661062946968,-0.6297364629648621
humaneval_029,HumanEval/29,deepseek_model,0.6079622108394466,0.0,-0.6079622108394466
humaneval_029,HumanEval/29,gpt5_model,1.2178107049113185,0.8714456120708615,-0.346365092840457
humaneval_030,HumanEval/30,claude_model,0.8759882165690408,0.0942748410274863,-0.7817133755415545
humaneval_030,HumanEval/30,deepseek_model,0.7641997395195939,0.0439949258128269,-0.7202048137067669
humaneval_030,HumanEval/30,gpt5_model,1.966009365647458,0.7034439302876142,-1.2625654353598437
humaneval_031,HumanEval/31,claude_model,0.9741363264108136,0.0785727387925451,-0.8955635876182685
humaneval_031,HumanEval/31,deepseek_model,0.0207100461437526,0.4777803894346167,0.4570703432908641
humaneval_031,HumanEval/31,gpt5_model,0.867716652285648,0.3429088191983605,-0.5248078330872874
humaneval_032,HumanEval/32,claude_model,0.4723969421437974,0.4469090910671241,-0.025487851076673285
humaneval_032,HumanEval/32,deepseek_model,1.4519082294341596,0.8978280968974781,-0.5540801325366815
humaneval_032,HumanEval/32,gpt5_model,3.444392918789709,2.418771538669742,-1.0256213801199667
humaneval_033,HumanEval/33,claude_model,0.2462857634750066,0.0019663927237416,-0.244319370751265
humaneval_033,HumanEval/33,deepseek_model,0.1610361265570204,0.2499328624662527,0.0888967359092323
humaneval_033,HumanEval/33,gpt5_model,0.3333652985215861,0.2870055055092239,-0.046359793012362205
humaneval_034,HumanEval/34,claude_model,1.0292022339774691,0.0,-1.0292022339774691
humaneval_034,HumanEval/34,deepseek_model,0.6175924536112124,0.0216911647430458,-0.5959012888681666
humaneval_034,HumanEval/34,gpt5_model,1.3097511511155888,0.9378383295940892,-0.3719128215214996
humaneval_035,HumanEval/35,claude_model,1.1614264702371977,0.1646127917258814,-0.9968136785113163
humaneval_035,HumanEval/35,deepseek_model,1.0215276126703268,0.3430778583745536,-0.6784497542957731
humaneval_035,HumanEval/35,gpt5_model,0.7423566085984541,0.8165701174315751,0.07421350883312106
humaneval_036,HumanEval/36,claude_model,0.0538936329001324,0.0370143699271393,-0.016879262972993102
humaneval_036,HumanEval/36,deepseek_model,0.2630868204023914,0.0,-0.2630868204023914
humaneval_036,HumanEval/36,gpt5_model,1.849371649516387,0.2401481301171246,-1.6092235193992623
humaneval_037,HumanEval/37,claude_model,0.0194607356678743,0.0137370923471514,-0.0057236433207229
humaneval_037,HumanEval/37,deepseek_model,0.4444066044574972,0.3929731214743958,-0.05143348298310141
humaneval_037,HumanEval/37,gpt5_model,0.6189861736338884,0.1933114709004362,-0.4256747027334522
humaneval_038,HumanEval/38,claude_model,0.0061347572585069,0.0,-0.0061347572585069
humaneval_038,HumanEval/38,deepseek_model,1.1745973022380447,0.0,-1.1745973022380447
humaneval_038,HumanEval/38,gpt5_model,0.7449495418401182,0.5964224887585619,-0.14852705308155634
humaneval_039,HumanEval/39,claude_model,2.217548251165126,0.0,-2.217548251165126
humaneval_039,HumanEval/39,deepseek_model,0.4264033034551263,0.4561288002354651,0.02972549678033881
humaneval_039,HumanEval/39,gpt5_model,2.007253551490586,1.1856713157976462,-0.8215822356929399
humaneval_040,HumanEval/40,claude_model,0.9228525431126156,0.1063622100839037,-0.8164903330287119
humaneval_040,HumanEval/40,deepseek_model,0.9232459765421788,0.0,-0.9232459765421788
humaneval_040,HumanEval/40,gpt5_model,0.5153850633048245,0.3684071428051326,-0.14697792049969188
humaneval_041,HumanEval/41,claude_model,0.5621757397550772,0.2469191875888222,-0.315256552166255
humaneval_041,HumanEval/41,deepseek_model,0.2006498829625219,0.0,-0.2006498829625219
humaneval_041,HumanEval/41,gpt5_model,1.0834574946499744,0.8464939387628805,-0.23696355588709395
humaneval_042,HumanEval/42,claude_model,0.6399377182007532,0.115245548239541,-0.5246921699612122
humaneval_042,HumanEval/42,deepseek_model,0.4758591671542773,0.0998794751409355,-0.3759796920133418
humaneval_042,HumanEval/42,gpt5_model,1.7814188593607778,0.764612776896952,-1.0168060824638259
humaneval_043,HumanEval/43,claude_model,0.6386225893570818,0.0,-0.6386225893570818
humaneval_043,HumanEval/43,deepseek_model,0.0653777866929367,0.0,-0.0653777866929367
humaneval_043,HumanEval/43,gpt5_model,1.194015890955802,1.1216610388610135,-0.07235485209478854
humaneval_044,HumanEval/44,claude_model,0.5113063762453492,0.0590954944086488,-0.45221088183670044
humaneval_044,HumanEval/44,deepseek_model,0.3104626364196642,0.006576767787704,-0.3038858686319602
humaneval_044,HumanEval/44,gpt5_model,0.7254091234576607,0.2921029657514572,-0.4333061577062035
humaneval_045,HumanEval/45,claude_model,0.1868236213871988,0.0,-0.1868236213871988
humaneval_045,HumanEval/45,deepseek_model,0.0373647242774397,0.0,-0.0373647242774397
humaneval_045,HumanEval/45,gpt5_model,0.7557638512773142,0.717583888709187,-0.03817996256812717
humaneval_046,HumanEval/46,claude_model,1.058746572350598,0.0,-1.058746572350598
humaneval_046,HumanEval/46,deepseek_model,0.8295303491901628,0.7005901882909049,-0.12894016089925786
humaneval_046,HumanEval/46,gpt5_model,0.8638779114500481,0.3126809054313048,-0.5511970060187433
humaneval_047,HumanEval/47,claude_model,0.6758536227219537,0.1701685146429236,-0.5056851080790301
humaneval_047,HumanEval/47,deepseek_model,1.0401166261810753,0.3196628822900218,-0.7204537438910534
humaneval_047,HumanEval/47,gpt5_model,2.777607783456134,0.4794373491980767,-2.2981704342580573
humaneval_048,HumanEval/48,claude_model,1.321229300994731,0.0,-1.321229300994731
humaneval_048,HumanEval/48,deepseek_model,0.7391341666561954,0.055457253018941,-0.6836769136372544
humaneval_048,HumanEval/48,gpt5_model,0.981275883834325,0.4086725415997621,-0.5726033422345629
humaneval_049,HumanEval/49,claude_model,0.7830723797050428,0.1075625116902382,-0.6755098680148046
humaneval_049,HumanEval/49,deepseek_model,1.3274129606057905,0.2233524621269111,-1.1040604984788793
humaneval_049,HumanEval/49,gpt5_model,1.798819834563048,1.1200923973287842,-0.6787274372342638
humaneval_050,HumanEval/50,claude_model,0.3671388433499766,0.0,-0.3671388433499766
humaneval_050,HumanEval/50,deepseek_model,0.0,1.4441926847218818,1.4441926847218818
humaneval_050,HumanEval/50,gpt5_model,1.3115227688239182,0.4173009744032402,-0.894221794420678
humaneval_051,HumanEval/51,claude_model,0.8087082467685933,0.0,-0.8087082467685933
humaneval_051,HumanEval/51,deepseek_model,1.1810192115680165,0.0,-1.1810192115680165
humaneval_051,HumanEval/51,gpt5_model,1.150777258695654,0.5583802935400439,-0.59239696515561
humaneval_052,HumanEval/52,claude_model,1.6413745751324047,0.0450707721834816,-1.5963038029489232
humaneval_052,HumanEval/52,deepseek_model,2.418711092451802,0.0,-2.418711092451802
humaneval_052,HumanEval/52,gpt5_model,1.676012754529259,0.7043916982690456,-0.9716210562602133
humaneval_053,HumanEval/53,claude_model,0.1593311733769533,0.0,-0.1593311733769533
humaneval_053,HumanEval/53,deepseek_model,0.0,0.0,0.0
humaneval_053,HumanEval/53,gpt5_model,1.1911780630439743,0.3025357504931657,-0.8886423125508086
humaneval_054,HumanEval/54,claude_model,0.3252766448234941,0.0,-0.3252766448234941
humaneval_054,HumanEval/54,deepseek_model,0.4571040906047663,0.0,-0.4571040906047663
humaneval_054,HumanEval/54,gpt5_model,1.3379935351347751,0.8930741517767492,-0.44491938335802594
humaneval_055,HumanEval/55,claude_model,0.7560122477642097,0.6129649613634122,-0.14304728640079756
humaneval_055,HumanEval/55,deepseek_model,0.7794995350284745,0.1859327539026173,-0.5935667811258571
humaneval_055,HumanEval/55,gpt5_model,1.7079912824574577,0.7291756059737666,-0.978815676483691
humaneval_056,HumanEval/56,claude_model,0.1156968609005265,0.0613840879092059,-0.0543127729913206
humaneval_056,HumanEval/56,deepseek_model,0.5819667384445784,0.275118774175889,-0.3068479642686894
humaneval_056,HumanEval/56,gpt5_model,0.7584178628358014,0.3902695619921441,-0.3681483008436573
humaneval_057,HumanEval/57,claude_model,1.2484429090012026,0.0105703980170751,-1.2378725109841275
humaneval_057,HumanEval/57,deepseek_model,2.388834884869525,0.3600191015948233,-2.028815783274702
humaneval_057,HumanEval/57,gpt5_model,0.9825435661638586,0.5755955616043048,-0.4069480045595538
humaneval_058,HumanEval/58,claude_model,0.7999948857692699,0.1283365678798458,-0.6716583178894241
humaneval_058,HumanEval/58,deepseek_model,0.4568184491326622,0.0532654580350237,-0.4035529910976385
humaneval_058,HumanEval/58,gpt5_model,1.1118467645744936,0.7664692397245709,-0.3453775248499227
humaneval_059,HumanEval/59,claude_model,0.050091201351067,0.0279429660820303,-0.022148235269036698
humaneval_059,HumanEval/59,deepseek_model,0.0,0.4375723918455344,0.4375723918455344
humaneval_059,HumanEval/59,gpt5_model,0.629785187912579,0.4850101297712174,-0.1447750581413616
humaneval_060,HumanEval/60,claude_model,0.7261140663430564,0.0901180361557792,-0.6359960301872772
humaneval_060,HumanEval/60,deepseek_model,0.4682086734409515,0.0277286265094705,-0.440480046931481
humaneval_060,HumanEval/60,gpt5_model,0.4384214154832451,0.4307839561308304,-0.007637459352414666
humaneval_061,HumanEval/61,claude_model,0.3464261250451641,0.0,-0.3464261250451641
humaneval_061,HumanEval/61,deepseek_model,0.4526573519979723,0.1224925091924888,-0.3301648428054835
humaneval_061,HumanEval/61,gpt5_model,0.9949956025951598,0.4073600651267856,-0.5876355374683743
humaneval_062,HumanEval/62,claude_model,1.0448233455816625,0.0432067093201878,-1.0016166362614747
humaneval_062,HumanEval/62,deepseek_model,1.0758576649240976,0.0,-1.0758576649240976
humaneval_062,HumanEval/62,gpt5_model,0.8199083155312648,0.2750080858522559,-0.5449002296790089
humaneval_063,HumanEval/63,claude_model,0.5547094112494326,0.0634558295019955,-0.4912535817474371
humaneval_063,HumanEval/63,deepseek_model,0.5249469762543242,0.0964717840004127,-0.4284751922539115
humaneval_063,HumanEval/63,gpt5_model,2.0502866816431218,2.0731418142801696,0.02285513263704786
humaneval_064,HumanEval/64,claude_model,2.471366299171045,1.3856566977088711,-1.0857096014621739
humaneval_064,HumanEval/64,deepseek_model,0.251070058395601,0.0176117986846507,-0.23345825971095027
humaneval_064,HumanEval/64,gpt5_model,4.958362495515607,1.7845706937653822,-3.173791801750225
humaneval_065,HumanEval/65,claude_model,0.0677422534996324,0.0,-0.0677422534996324
humaneval_065,HumanEval/65,deepseek_model,0.3798018917359118,0.0805078984509067,-0.29929399328500506
humaneval_065,HumanEval/65,gpt5_model,0.9914390133976784,0.6025902292453985,-0.38884878415227986
humaneval_066,HumanEval/66,claude_model,1.4802970235240072,0.0,-1.4802970235240072
humaneval_066,HumanEval/66,deepseek_model,1.464783825739831,0.0,-1.464783825739831
humaneval_066,HumanEval/66,gpt5_model,1.305811425187257,1.387646609378808,0.081835184191551
humaneval_067,HumanEval/67,claude_model,0.6899655961861177,0.0,-0.6899655961861177
humaneval_067,HumanEval/67,deepseek_model,0.6828868195373408,0.5637909175239011,-0.11909590201343967
humaneval_067,HumanEval/67,gpt5_model,1.5381867457022982,0.6303711122323448,-0.9078156334699534
humaneval_068,HumanEval/68,claude_model,1.0835314798127555,0.0037419540861074,-1.079789525726648
humaneval_068,HumanEval/68,deepseek_model,0.4816187739752257,0.0,-0.4816187739752257
humaneval_068,HumanEval/68,gpt5_model,0.8445233266789656,0.9726986875998312,0.12817536092086568
humaneval_069,HumanEval/69,claude_model,0.7061302846688112,0.1320362069916973,-0.574094077677114
humaneval_069,HumanEval/69,deepseek_model,0.2999903334540381,0.0,-0.2999903334540381
humaneval_069,HumanEval/69,gpt5_model,1.2172151426529816,0.4283773654067085,-0.7888377772462731
humaneval_070,HumanEval/70,claude_model,0.7993622854261592,0.1192765585743742,-0.6800857268517849
humaneval_070,HumanEval/70,deepseek_model,0.4561065037214698,0.3867520164997562,-0.06935448722171361
humaneval_070,HumanEval/70,gpt5_model,0.6294449352995626,0.3792547601019378,-0.25019017519762476
humaneval_071,HumanEval/71,claude_model,0.3194232086175147,0.0605603441095962,-0.2588628645079185
humaneval_071,HumanEval/71,deepseek_model,0.0201231217591118,0.0165940314239799,-0.0035290903351319
humaneval_071,HumanEval/71,gpt5_model,0.7668321488017121,0.1530517392370302,-0.6137804095646819
humaneval_072,HumanEval/72,claude_model,1.8510511943196275,0.0,-1.8510511943196275
humaneval_072,HumanEval/72,deepseek_model,1.5952297937003832,0.0,-1.5952297937003832
humaneval_072,HumanEval/72,gpt5_model,1.697261556856916,0.987103874924122,-0.710157681932794
humaneval_073,HumanEval/73,claude_model,0.9294614876801276,0.0,-0.9294614876801276
humaneval_073,HumanEval/73,deepseek_model,0.879257878752177,0.0,-0.879257878752177
humaneval_073,HumanEval/73,gpt5_model,1.3990721645656348,1.3195691524974065,-0.0795030120682283
humaneval_074,HumanEval/74,claude_model,0.3872862475222402,0.0,-0.3872862475222402
humaneval_074,HumanEval/74,deepseek_model,1.2248734040753773,0.3912865829249721,-0.8335868211504052
humaneval_074,HumanEval/74,gpt5_model,1.3365572846822251,0.7437941873427931,-0.592763097339432
humaneval_075,HumanEval/75,claude_model,0.4894291539561632,0.0,-0.4894291539561632
humaneval_075,HumanEval/75,deepseek_model,1.577734290258531,0.6033082260203276,-0.9744260642382033
humaneval_075,HumanEval/75,gpt5_model,1.1794891293856586,0.6331181669304262,-0.5463709624552324
humaneval_076,HumanEval/76,claude_model,0.8418265367586205,0.5526986887925197,-0.2891278479661008
humaneval_076,HumanEval/76,deepseek_model,0.9737303650878726,0.2476025235129397,-0.7261278415749328
humaneval_076,HumanEval/76,gpt5_model,1.6488421649914329,1.6169612560045423,-0.031880908986890555
humaneval_077,HumanEval/77,claude_model,0.7381670572003968,0.4008627360669566,-0.33730432113344017
humaneval_077,HumanEval/77,deepseek_model,1.1673366081248724,0.2016644133229161,-0.9656721948019563
humaneval_077,HumanEval/77,gpt5_model,0.7783286582613533,0.4754760284365741,-0.30285262982477923
humaneval_078,HumanEval/78,claude_model,1.3505574329035093,0.0477908105010623,-1.302766622402447
humaneval_078,HumanEval/78,deepseek_model,0.9878953849855248,0.1975519441024818,-0.790343440883043
humaneval_078,HumanEval/78,gpt5_model,1.399173316610318,0.8275847873264107,-0.5715885292839072
humaneval_079,HumanEval/79,claude_model,0.8563817556547135,0.0,-0.8563817556547135
humaneval_079,HumanEval/79,deepseek_model,0.7545341765212062,0.0,-0.7545341765212062
humaneval_079,HumanEval/79,gpt5_model,0.5471754816021277,0.6273713027175166,0.08019582111538892
humaneval_080,HumanEval/80,claude_model,1.8226536520039245,0.0,-1.8226536520039245
humaneval_080,HumanEval/80,deepseek_model,0.0081051462640867,0.7483072672064656,0.7402021209423789
humaneval_080,HumanEval/80,gpt5_model,0.3885469124298741,0.5251616490141332,0.1366147365842591
humaneval_081,HumanEval/81,claude_model,4.222712668363011,0.0,-4.222712668363011
humaneval_081,HumanEval/81,deepseek_model,0.0,3.300644982714566,3.300644982714566
humaneval_081,HumanEval/81,gpt5_model,3.639704217052933,2.0632284429098533,-1.5764757741430797
humaneval_082,HumanEval/82,claude_model,0.4687292404783606,0.0118204817176817,-0.45690875876067893
humaneval_082,HumanEval/82,deepseek_model,1.1153949937284764,0.0,-1.1153949937284764
humaneval_082,HumanEval/82,gpt5_model,0.923470307530318,1.0613782832280223,0.1379079756977043
humaneval_083,HumanEval/83,claude_model,1.43411305537674,1.01618131318087,-0.41793174219587015
humaneval_083,HumanEval/83,deepseek_model,0.7842665955234238,0.0197856168011921,-0.7644809787222318
humaneval_083,HumanEval/83,gpt5_model,0.5790486774143943,0.3306120939977179,-0.24843658341667635
humaneval_084,HumanEval/84,claude_model,1.286257461367576,0.4613996205460703,-0.8248578408215056
humaneval_084,HumanEval/84,deepseek_model,0.3913163799178839,0.1845598482184281,-0.20675653169945582
humaneval_084,HumanEval/84,gpt5_model,1.7538970550960002,0.9560629619611832,-0.797834093134817
humaneval_085,HumanEval/85,claude_model,0.7622067057351641,0.0131645982630241,-0.7490421074721401
humaneval_085,HumanEval/85,deepseek_model,0.9571727145955636,0.4926694848411356,-0.46450322975442804
humaneval_085,HumanEval/85,gpt5_model,1.3290049922562148,0.5125535271064043,-0.8164514651498105
humaneval_086,HumanEval/86,claude_model,0.8284802539631183,0.0,-0.8284802539631183
humaneval_086,HumanEval/86,deepseek_model,0.455996050363152,0.0,-0.455996050363152
humaneval_086,HumanEval/86,gpt5_model,1.7380570204639447,1.0420830104466463,-0.6959740100172984
humaneval_087,HumanEval/87,claude_model,0.5886386382043838,0.0,-0.5886386382043838
humaneval_087,HumanEval/87,deepseek_model,0.0,0.0517232269469731,0.0517232269469731
humaneval_087,HumanEval/87,gpt5_model,0.9743852425713924,0.4193438366244584,-0.555041405946934
humaneval_088,HumanEval/88,claude_model,1.1159658850238885,0.6684622112619515,-0.447503673761937
humaneval_088,HumanEval/88,deepseek_model,0.3797850628226095,0.048051232359319,-0.33173383046329047
humaneval_088,HumanEval/88,gpt5_model,0.6014909420160052,0.7661059730664739,0.1646150310504687
humaneval_089,HumanEval/89,claude_model,0.719266328156871,0.2510556001429503,-0.46821072801392066
humaneval_089,HumanEval/89,deepseek_model,0.7070283258316417,0.2321613722396314,-0.47486695359201025
humaneval_089,HumanEval/89,gpt5_model,1.0728271061048174,1.47623922700052,0.40341212089570266
humaneval_090,HumanEval/90,claude_model,1.572972062268073,0.2251713265717444,-1.3478007356963286
humaneval_090,HumanEval/90,deepseek_model,1.4359463374995485,0.3248918731802879,-1.1110544643192606
humaneval_090,HumanEval/90,gpt5_model,0.9662174988687988,0.6131677901723906,-0.35304970869640817
humaneval_091,HumanEval/91,claude_model,1.7093350339601394,0.7117272817667697,-0.9976077521933697
humaneval_091,HumanEval/91,deepseek_model,0.7333522448087556,0.358924591657914,-0.3744276531508416
humaneval_091,HumanEval/91,gpt5_model,0.941146029077468,0.5819099673413785,-0.3592360617360896
humaneval_092,HumanEval/92,claude_model,1.0702405517943303,0.5709642746346018,-0.49927627715972855
humaneval_092,HumanEval/92,deepseek_model,0.2446265105382028,0.5601134822350275,0.3154869716968247
humaneval_092,HumanEval/92,gpt5_model,1.903829469590422,1.3090337282221265,-0.5947957413682956
humaneval_093,HumanEval/93,claude_model,0.6851762402619996,0.0874068250082718,-0.5977694152537278
humaneval_093,HumanEval/93,deepseek_model,1.0586209520671503,1.9562817321578767,0.8976607800907264
humaneval_093,HumanEval/93,gpt5_model,1.529935280691776,0.7823524820267775,-0.7475827986649985
humaneval_094,HumanEval/94,claude_model,0.6273627321141462,0.0,-0.6273627321141462
humaneval_094,HumanEval/94,deepseek_model,0.839084586727861,0.7501212094229679,-0.08896337730489312
humaneval_094,HumanEval/94,gpt5_model,2.217332373978866,0.2611804499286998,-1.9561519240501661
humaneval_095,HumanEval/95,claude_model,1.284181899146061,0.8283408342676383,-0.4558410648784227
humaneval_095,HumanEval/95,deepseek_model,2.4830588281331627,0.4016720894457353,-2.0813867386874274
humaneval_095,HumanEval/95,gpt5_model,1.6651276402258113,1.1986793556226494,-0.4664482846031619
humaneval_096,HumanEval/96,claude_model,2.294252625833468,0.1534015500215735,-2.1408510758118946
humaneval_096,HumanEval/96,deepseek_model,2.1793434069897533,1.9518679539327048,-0.22747545305704842
humaneval_096,HumanEval/96,gpt5_model,0.7871875351919638,0.6456459939655522,-0.1415415412264116
humaneval_097,HumanEval/97,claude_model,0.4369917265299335,0.0,-0.4369917265299335
