problem_id,task_id,model_name,instruction_pssi,paraphrase_pssi,difference_paraphrase_minus_instruction
humaneval_010,HumanEval/10,claude_model,0.2963893059058644,0.0,-0.2963893059058644
humaneval_010,HumanEval/10,deepseek_model,0.41373943508191696,0.07453385215920641,-0.3392055829227105
humaneval_010,HumanEval/10,gpt5_model,0.5957002510049131,0.28374057054865054,-0.31195968045626254
humaneval_011,HumanEval/11,claude_model,0.5759450251022404,0.25528705211076747,-0.320657972991473
humaneval_011,HumanEval/11,deepseek_model,0.48989799513960036,0.0,-0.48989799513960036
humaneval_011,HumanEval/11,gpt5_model,1.600341607383789,0.8333818705980229,-0.7669597367857661
humaneval_012,HumanEval/12,claude_model,1.5848586001682936,0.0,-1.5848586001682936
humaneval_012,HumanEval/12,deepseek_model,0.5640521178037476,0.0257598265204134,-0.5382922912833342
humaneval_012,HumanEval/12,gpt5_model,0.6699509325831736,0.2959664460482622,-0.3739844865349114
humaneval_013,HumanEval/13,claude_model,0.7765822656241653,0.04542581106664745,-0.7311564545575179
humaneval_013,HumanEval/13,deepseek_model,0.3551233671088787,0.02097816219760844,-0.33414520491127025
humaneval_013,HumanEval/13,gpt5_model,1.0584465977555702,0.7456840573870596,-0.3127625403685106
humaneval_014,HumanEval/14,claude_model,0.7193821404369426,0.0,-0.7193821404369426
humaneval_014,HumanEval/14,deepseek_model,0.7161007652712726,0.0,-0.7161007652712726
humaneval_014,HumanEval/14,gpt5_model,0.9478882582030913,0.46185895117595743,-0.48602930702713387
humaneval_015,HumanEval/15,claude_model,1.0023608755401785,0.0,-1.0023608755401785
humaneval_015,HumanEval/15,deepseek_model,0.03184949843849745,0.0,-0.03184949843849745
humaneval_015,HumanEval/15,gpt5_model,0.816663976842664,0.4253448418953948,-0.3913191349472692
humaneval_016,HumanEval/16,claude_model,0.8736404364788772,0.0947645247695438,-0.7788759117093335
humaneval_016,HumanEval/16,deepseek_model,0.07581161981563504,0.0,-0.07581161981563504
humaneval_016,HumanEval/16,gpt5_model,1.0011140875149411,0.530514842239618,-0.47059924527532315
humaneval_017,HumanEval/17,claude_model,0.8708211837175529,0.10018885856268556,-0.7706323251548673
humaneval_017,HumanEval/17,deepseek_model,1.8067285845373147,0.681693940088922,-1.1250346444483927
humaneval_017,HumanEval/17,gpt5_model,0.9670002117682686,0.7718801273661959,-0.19512008440207262
humaneval_018,HumanEval/18,claude_model,0.9969042138612751,0.004456399947358358,-0.9924478139139168
humaneval_018,HumanEval/18,deepseek_model,0.45728660929037324,0.007778544636749008,-0.44950806465362425
humaneval_018,HumanEval/18,gpt5_model,1.5422918179779443,0.39083585851320535,-1.151455959464739
humaneval_019,HumanEval/19,claude_model,1.0469117738289475,0.029147302088633163,-1.0177644717403143
humaneval_019,HumanEval/19,deepseek_model,0.02514821829307783,0.38515570884558165,0.3600074905525038
humaneval_019,HumanEval/19,gpt5_model,0.8223356360338118,0.4252954679034017,-0.39704016813041004
humaneval_020,HumanEval/20,claude_model,0.6962668579632054,0.4452455172958916,-0.2510213406673138
humaneval_020,HumanEval/20,deepseek_model,0.29398811365653577,0.0,-0.29398811365653577
humaneval_020,HumanEval/20,gpt5_model,0.6787101288820019,0.31057423687482977,-0.3681358920071721
humaneval_021,HumanEval/21,claude_model,0.0551072913016291,0.013302478944547636,-0.041804812357081465
humaneval_021,HumanEval/21,deepseek_model,0.03695225708065346,0.09077309311083019,0.05382083603017673
humaneval_021,HumanEval/21,gpt5_model,1.417308088347991,0.2434652057301899,-1.1738428826178011
humaneval_022,HumanEval/22,claude_model,0.74713889995386,0.04911173181232042,-0.6980271681415395
humaneval_022,HumanEval/22,deepseek_model,0.6133747266645286,0.09427533572691883,-0.5190993909376098
humaneval_022,HumanEval/22,gpt5_model,0.8247242743774302,0.48204343511831366,-0.3426808392591166
humaneval_023,HumanEval/23,claude_model,0.6094553162742652,0.0,-0.6094553162742652
humaneval_023,HumanEval/23,deepseek_model,0.6094553162742651,0.0,-0.6094553162742651
humaneval_023,HumanEval/23,gpt5_model,0.7697671555713763,0.4607803717931425,-0.3089867837782338
humaneval_024,HumanEval/24,claude_model,0.5392275003919387,0.07186396671192383,-0.4673635336800148
humaneval_024,HumanEval/24,deepseek_model,0.3223796062502622,0.3248652985410144,0.0024856922907522394
humaneval_024,HumanEval/24,gpt5_model,0.771040242767085,0.4661711074838408,-0.3048691352832443
humaneval_025,HumanEval/25,claude_model,0.048128007416511756,0.0,-0.048128007416511756
humaneval_025,HumanEval/25,deepseek_model,0.13399958903487624,0.02543734218236392,-0.10856224685251233
humaneval_025,HumanEval/25,gpt5_model,0.6430581404640174,0.3177995985812498,-0.32525854188276765
humaneval_026,HumanEval/26,claude_model,1.0124128487338337,0.018890354112476793,-0.993522494621357
humaneval_026,HumanEval/26,deepseek_model,1.2257239806866198,0.31827027057146334,-0.9074537101151565
humaneval_026,HumanEval/26,gpt5_model,1.172687461968677,0.04113138569562238,-1.1315560762730545
humaneval_027,HumanEval/27,claude_model,1.6529694074006809,0.13652624654697215,-1.5164431608537088
humaneval_027,HumanEval/27,deepseek_model,1.904127547527613,0.11170329262934083,-1.792424254898272
humaneval_027,HumanEval/27,gpt5_model,2.1755278751214915,0.9630119163405061,-1.2125159587809855
humaneval_028,HumanEval/28,claude_model,0.6506914971095801,0.0,-0.6506914971095801
humaneval_028,HumanEval/28,deepseek_model,0.5587007294920503,0.0,-0.5587007294920503
humaneval_028,HumanEval/28,gpt5_model,1.1725784269670583,0.513309620472749,-0.6592688064943093
humaneval_029,HumanEval/29,claude_model,0.6539574812433195,0.01926565916106897,-0.6346918220822506
humaneval_029,HumanEval/29,deepseek_model,0.6133622522383742,0.0,-0.6133622522383742
humaneval_029,HumanEval/29,gpt5_model,1.2253343874593294,0.8630993231704919,-0.36223506428883756
humaneval_030,HumanEval/30,claude_model,0.8774523854264056,0.0947645247695438,-0.7826878606568618
humaneval_030,HumanEval/30,deepseek_model,0.766433325854871,0.044223444892453764,-0.7222098809624172
humaneval_030,HumanEval/30,gpt5_model,1.964994224091765,0.7030628212505533,-1.2619314028412116
humaneval_031,HumanEval/31,claude_model,0.9692402194478558,0.0789808624481914,-0.8902593569996644
humaneval_031,HumanEval/31,deepseek_model,0.020600077111619354,0.4799873262666566,0.4593872491550372
humaneval_031,HumanEval/31,gpt5_model,0.861829584409865,0.3441482386620378,-0.5176813457478272
humaneval_032,HumanEval/32,claude_model,0.47194555720407544,0.4466281454522215,-0.025317411751853924
humaneval_032,HumanEval/32,deepseek_model,1.4692310186379358,0.8907417742231359,-0.5784892444147999
humaneval_032,HumanEval/32,gpt5_model,3.4681360200781013,2.3891721260616405,-1.0789638940164608
humaneval_033,HumanEval/33,claude_model,0.24231293496196998,0.001976606589252494,-0.24033632837271748
humaneval_033,HumanEval/33,deepseek_model,0.1611189747175976,0.2499828033358406,0.08886382861824302
humaneval_033,HumanEval/33,gpt5_model,0.33497708269688525,0.2865948201171903,-0.04838226257969497
humaneval_034,HumanEval/34,claude_model,1.027633706669621,0.0,-1.027633706669621
humaneval_034,HumanEval/34,deepseek_model,0.6185496092191651,0.02180383330451139,-0.5967457759146537
humaneval_034,HumanEval/34,gpt5_model,1.2977923210175775,0.9312259234378827,-0.3665663975796948
humaneval_035,HumanEval/35,claude_model,1.1672195220655528,0.1654678258682286,-1.0017516961973243
humaneval_035,HumanEval/35,deepseek_model,1.0263087674168552,0.3401892189881587,-0.6861195484286965
humaneval_035,HumanEval/35,gpt5_model,0.7383704605499044,0.8241678970537377,0.08579743650383331
humaneval_036,HumanEval/36,claude_model,0.05360746112595856,0.0372066305024771,-0.01640083062348146
humaneval_036,HumanEval/36,deepseek_model,0.26469049887973856,0.0,-0.26469049887973856
humaneval_036,HumanEval/36,gpt5_model,1.8873306733039634,0.24027798954069599,-1.6470526837632675
humaneval_037,HumanEval/37,claude_model,0.019357400395169266,0.013808445750798004,-0.005548954644371261
humaneval_037,HumanEval/37,deepseek_model,0.4409539715558168,0.39451226526226313,-0.04644170629355365
humaneval_037,HumanEval/37,gpt5_model,0.6176877148391926,0.19569727465492698,-0.4219904401842656
humaneval_038,HumanEval/38,claude_model,0.006102182086370256,0.0,-0.006102182086370256
humaneval_038,HumanEval/38,deepseek_model,1.203733662704213,0.0,-1.203733662704213
humaneval_038,HumanEval/38,gpt5_model,0.7617983549229057,0.5808284890508149,-0.18096986587209085
humaneval_039,HumanEval/39,claude_model,2.2367350858300044,0.0,-2.2367350858300044
humaneval_039,HumanEval/39,deepseek_model,0.42342832221033744,0.46309207535835695,0.03966375314801951
humaneval_039,HumanEval/39,gpt5_model,2.0459289724275713,1.1594604741856291,-0.8864684982419422
humaneval_040,HumanEval/40,claude_model,0.9222102796157143,0.10691467821304326,-0.8152956014026711
humaneval_040,HumanEval/40,deepseek_model,0.9241270742886589,0.0,-0.9241270742886589
humaneval_040,HumanEval/40,gpt5_model,0.5243910198140351,0.36081945880135746,-0.16357156101267767
humaneval_041,HumanEval/41,claude_model,0.5591906222154713,0.24820173880234292,-0.3109888834131284
humaneval_041,HumanEval/41,deepseek_model,0.19958444480396292,0.0,-0.19958444480396292
humaneval_041,HumanEval/41,gpt5_model,1.0776719269942603,0.8464710771344504,-0.23120084985980993
humaneval_042,HumanEval/42,claude_model,0.6455473040819578,0.1158441583321419,-0.5297031457498159
humaneval_042,HumanEval/42,deepseek_model,0.48253853689212056,0.10039827055452297,-0.38214026633759757
humaneval_042,HumanEval/42,gpt5_model,1.7637394261666148,0.7707860947405547,-0.9929533314260601
humaneval_043,HumanEval/43,claude_model,0.6390055164731153,0.0,-0.6390055164731153
humaneval_043,HumanEval/43,deepseek_model,0.06503063479014796,0.0,-0.06503063479014796
humaneval_043,HumanEval/43,gpt5_model,1.2083522752445142,1.1159695479767135,-0.09238272726780061
humaneval_044,HumanEval/44,claude_model,0.5071104159056142,0.05940244907996271,-0.4477079668256515
humaneval_044,HumanEval/44,deepseek_model,0.30644525252441857,0.006610928930017601,-0.299834323594401
humaneval_044,HumanEval/44,gpt5_model,0.721669675919762,0.29266772970799637,-0.4290019462117657
humaneval_045,HumanEval/45,claude_model,0.18583159980110459,0.0,-0.18583159980110459
humaneval_045,HumanEval/45,deepseek_model,0.03716631996022092,0.0,-0.03716631996022092
humaneval_045,HumanEval/45,gpt5_model,0.7530809462117098,0.7188211850474355,-0.034259761164274316
humaneval_046,HumanEval/46,claude_model,1.0524702453072812,0.0,-1.0524702453072812
humaneval_046,HumanEval/46,deepseek_model,0.8250940378312904,0.7022577902407666,-0.1228362475905238
humaneval_046,HumanEval/46,gpt5_model,0.8726511254644519,0.3078888774815548,-0.5647622479828971
humaneval_047,HumanEval/47,claude_model,0.6647803777446961,0.17279957215633662,-0.4919808055883595
humaneval_047,HumanEval/47,deepseek_model,1.0250205474115468,0.3248501485804966,-0.7001703988310501
humaneval_047,HumanEval/47,gpt5_model,2.803682862298669,0.48140664019511537,-2.3222762221035538
humaneval_048,HumanEval/48,claude_model,1.3208507428801801,0.0,-1.3208507428801801
humaneval_048,HumanEval/48,deepseek_model,0.7512827492557272,0.05574530988423589,-0.6955374393714914
humaneval_048,HumanEval/48,gpt5_model,0.994305308105677,0.4089305456104073,-0.5853747624952697
humaneval_049,HumanEval/49,claude_model,0.7829026802525398,0.10812121444333245,-0.6747814658092074
humaneval_049,HumanEval/49,deepseek_model,1.3202636182352296,0.22426955487815953,-1.0959940633570702
humaneval_049,HumanEval/49,gpt5_model,1.8053545010334069,1.1206119803529746,-0.6847425206804323
humaneval_050,HumanEval/50,claude_model,0.3784293639515151,0.0,-0.3784293639515151
humaneval_050,HumanEval/50,deepseek_model,0.0,1.4064775536030287,1.4064775536030287
humaneval_050,HumanEval/50,gpt5_model,1.3364104156435443,0.4061409133697473,-0.930269502273797
humaneval_051,HumanEval/51,claude_model,0.8126362301468232,0.0,-0.8126362301468232
humaneval_051,HumanEval/51,deepseek_model,1.1816879092678065,0.0,-1.1816879092678065
humaneval_051,HumanEval/51,gpt5_model,1.1513679925784113,0.5621481209830872,-0.5892198715953241
humaneval_052,HumanEval/52,claude_model,1.6354663905659983,0.04530487943987884,-1.5901615111261194
humaneval_052,HumanEval/52,deepseek_model,2.4100839832288403,0.0,-2.4100839832288403
humaneval_052,HumanEval/52,gpt5_model,1.6718356852547458,0.7070502585491243,-0.9647854267056215
humaneval_053,HumanEval/53,claude_model,0.15805801191635632,0.0,-0.15805801191635632
humaneval_053,HumanEval/53,deepseek_model,0.0,0.0,0.0
humaneval_053,HumanEval/53,gpt5_model,1.1802101939350071,0.30272585146834213,-0.877484342466665
humaneval_054,HumanEval/54,claude_model,0.3215977291738358,0.0,-0.3215977291738358
humaneval_054,HumanEval/54,deepseek_model,0.4620466767218209,0.0,-0.4620466767218209
humaneval_054,HumanEval/54,gpt5_model,1.3403804600867237,0.8886834968768328,-0.45169696320989094
humaneval_055,HumanEval/55,claude_model,0.744451232511328,0.622687370099616,-0.121763862411712
humaneval_055,HumanEval/55,deepseek_model,0.7710599355530965,0.18623478882784902,-0.5848251467252474
humaneval_055,HumanEval/55,gpt5_model,1.7337045902913775,0.7152612889891262,-1.0184433013022511
humaneval_056,HumanEval/56,claude_model,0.11481012408942508,0.061702930025963276,-0.0531071940634618
humaneval_056,HumanEval/56,deepseek_model,0.5747826821110265,0.27890502781637105,-0.2958776542946554
humaneval_056,HumanEval/56,gpt5_model,0.7619971360451571,0.3903749283606226,-0.37162220768453447
humaneval_057,HumanEval/57,claude_model,1.2437451071532684,0.010625302931256232,-1.2331198042220122
humaneval_057,HumanEval/57,deepseek_model,2.3832530264987244,0.36329638409541676,-2.0199566424033075
humaneval_057,HumanEval/57,gpt5_model,0.9927940469142333,0.5747780701001053,-0.41801597681412805
humaneval_058,HumanEval/58,claude_model,0.8024362482371872,0.12995003651128417,-0.672486211725903
humaneval_058,HumanEval/58,deepseek_model,0.45579393864523166,0.053542130247129525,-0.40225180839810215
humaneval_058,HumanEval/58,gpt5_model,1.1180591139907654,0.7587553853354236,-0.35930372865534177
humaneval_059,HumanEval/59,claude_model,0.04982522024736784,0.02808810784038395,-0.021737112406983887
humaneval_059,HumanEval/59,deepseek_model,0.0,0.43309034803420116,0.43309034803420116
humaneval_059,HumanEval/59,gpt5_model,0.6266786588086861,0.48973911566044326,-0.13693954314824286
humaneval_060,HumanEval/60,claude_model,0.7361768889393685,0.0905861285618833,-0.6455907603774852
humaneval_060,HumanEval/60,deepseek_model,0.47485137827701224,0.027872654942117946,-0.4469787233348943
humaneval_060,HumanEval/60,gpt5_model,0.4386659138344876,0.4308691040669734,-0.0077968097675142345
humaneval_061,HumanEval/61,claude_model,0.3431664145093377,0.0,-0.3431664145093377
humaneval_061,HumanEval/61,deepseek_model,0.4464173852566044,0.12357543668998891,-0.3228419485666155
humaneval_061,HumanEval/61,gpt5_model,0.9956153329209174,0.40652079696324517,-0.5890945359576722
humaneval_062,HumanEval/62,claude_model,1.0523066484116628,0.04343113423431468,-1.008875514177348
humaneval_062,HumanEval/62,deepseek_model,1.0782013776797819,0.0,-1.0782013776797819
humaneval_062,HumanEval/62,gpt5_model,0.8234036585537998,0.27747498698917145,-0.5459286715646283
humaneval_063,HumanEval/63,claude_model,0.5526089483340044,0.06417810270646038,-0.488430845627544
humaneval_063,HumanEval/63,deepseek_model,0.5202567890652052,0.09664549994791635,-0.42361128911728885
humaneval_063,HumanEval/63,gpt5_model,2.0865845390124487,2.0358268768294945,-0.05075766218295419
humaneval_064,HumanEval/64,claude_model,2.5143348794095877,1.3588050855966585,-1.1555297938129292
humaneval_064,HumanEval/64,deepseek_model,0.2484608129166383,0.017703278143966394,-0.2307575347726719
humaneval_064,HumanEval/64,gpt5_model,5.070463197154405,1.74479507481951,-3.325668122334895
humaneval_065,HumanEval/65,claude_model,0.06738254642799277,0.0,-0.06738254642799277
humaneval_065,HumanEval/65,deepseek_model,0.3782159317283428,0.08156921077448634,-0.29664672095385647
humaneval_065,HumanEval/65,gpt5_model,0.9920998705612831,0.604669802365329,-0.38743006819595416
humaneval_066,HumanEval/66,claude_model,1.4764219738511335,0.0,-1.4764219738511335
humaneval_066,HumanEval/66,deepseek_model,1.4610673565324324,0.0,-1.4610673565324324
humaneval_066,HumanEval/66,gpt5_model,1.3199821858076304,1.384483963866942,0.06450177805931157
humaneval_067,HumanEval/67,claude_model,0.6790695378190023,0.0,-0.6790695378190023
humaneval_067,HumanEval/67,deepseek_model,0.6717793096167715,0.5725899699104768,-0.09918933970629462
humaneval_067,HumanEval/67,gpt5_model,1.5415410270567194,0.6242999527951258,-0.9172410742615935
humaneval_068,HumanEval/68,claude_model,1.0899809905462126,0.0037613905981134623,-1.086219599948099
humaneval_068,HumanEval/68,deepseek_model,0.478455778584431,0.0,-0.478455778584431
humaneval_068,HumanEval/68,gpt5_model,0.8459930985090006,0.966494192445961,0.1205010939369604
humaneval_069,HumanEval/69,claude_model,0.7126804340185953,0.1322683518016345,-0.5804120822169607
humaneval_069,HumanEval/69,deepseek_model,0.30069373661634513,0.0,-0.30069373661634513
humaneval_069,HumanEval/69,gpt5_model,1.222129224594962,0.4281425243221422,-0.7939867002728198
humaneval_070,HumanEval/70,claude_model,0.8000658752111816,0.12066841396660236,-0.6793974612445792
humaneval_070,HumanEval/70,deepseek_model,0.45187535356712355,0.38996870355941027,-0.06190665000771328
humaneval_070,HumanEval/70,gpt5_model,0.6320510441873177,0.37398905053555587,-0.25806199365176186
humaneval_071,HumanEval/71,claude_model,0.3142680139009181,0.06136993804143294,-0.25289807585948515
humaneval_071,HumanEval/71,deepseek_model,0.02001626925825346,0.016680224381877905,-0.0033360448763755553
humaneval_071,HumanEval/71,gpt5_model,0.7631065204175463,0.1542062167622918,-0.6089003036552545
humaneval_072,HumanEval/72,claude_model,1.8396427562932487,0.0,-1.8396427562932487
humaneval_072,HumanEval/72,deepseek_model,1.5855656137380059,0.0,-1.5855656137380059
humaneval_072,HumanEval/72,gpt5_model,1.7123031468050893,0.982564733599291,-0.7297384132057984
humaneval_073,HumanEval/73,claude_model,0.9242834558729294,0.0,-0.9242834558729294
humaneval_073,HumanEval/73,deepseek_model,0.873823979611027,0.0,-0.873823979611027
humaneval_073,HumanEval/73,gpt5_model,1.422737010775187,1.2862803124113804,-0.1364566983638067
humaneval_074,HumanEval/74,claude_model,0.3852297820994699,0.0,-0.3852297820994699
humaneval_074,HumanEval/74,deepseek_model,1.2515224197921664,0.3839765405207265,-0.8675458792714399
humaneval_074,HumanEval/74,gpt5_model,1.3630292708368121,0.7379402781859244,-0.6250889926508877
humaneval_075,HumanEval/75,claude_model,0.4855353868181799,0.0,-0.4855353868181799
humaneval_075,HumanEval/75,deepseek_model,1.6001351744986372,0.5923458161026829,-1.0077893583959543
humaneval_075,HumanEval/75,gpt5_model,1.1910136298755063,0.6329873465992784,-0.5580262832762279
humaneval_076,HumanEval/76,claude_model,0.8385062463346822,0.556468670306522,-0.28203757602816015
humaneval_076,HumanEval/76,deepseek_model,0.9710924772986017,0.24793197186458688,-0.7231605054340149
humaneval_076,HumanEval/76,gpt5_model,1.6536397450319655,1.6079975620668754,-0.04564218296509015
humaneval_077,HumanEval/77,claude_model,0.7315044901941816,0.4065074578700781,-0.32499703232410354
humaneval_077,HumanEval/77,deepseek_model,1.172051263176749,0.20454135697461084,-0.9675099062021382
humaneval_077,HumanEval/77,gpt5_model,0.7862401364159692,0.4662628029101715,-0.3199773335057977
humaneval_078,HumanEval/78,claude_model,1.3478334374290752,0.04803904621980837,-1.2997943912092669
humaneval_078,HumanEval/78,deepseek_model,0.9858602254910765,0.19857807126625632,-0.7872821542248203
humaneval_078,HumanEval/78,gpt5_model,1.4097921486845384,0.8213704248529592,-0.5884217238315792
humaneval_079,HumanEval/79,claude_model,0.8579149189388714,0.0,-0.8579149189388714
humaneval_079,HumanEval/79,deepseek_model,0.7592716731177769,0.0,-0.7592716731177769
humaneval_079,HumanEval/79,gpt5_model,0.5478993697938453,0.6274184637254314,0.07951909393158607
humaneval_080,HumanEval/80,claude_model,1.8083433210752073,0.0,-1.8083433210752073
humaneval_080,HumanEval/80,deepseek_model,0.008062108451241001,0.7556080137237506,0.7475459052725096
humaneval_080,HumanEval/80,gpt5_model,0.3905754615020164,0.5150953111065715,0.12451984960455509
humaneval_081,HumanEval/81,claude_model,4.181949036663085,0.0,-4.181949036663085
humaneval_081,HumanEval/81,deepseek_model,0.0,3.292934565848511,3.292934565848511
humaneval_081,HumanEval/81,gpt5_model,3.603708147531568,2.07801049415074,-1.5256976533808282
humaneval_082,HumanEval/82,claude_model,0.46801339931034736,0.011881879834691134,-0.4561315194756562
humaneval_082,HumanEval/82,deepseek_model,1.1174570131383037,0.0,-1.1174570131383037
humaneval_082,HumanEval/82,gpt5_model,0.9288942401203345,1.056376509055512,0.12748226893517745
humaneval_083,HumanEval/83,claude_model,1.426141174032739,1.0218574167626338,-0.40428375727010524
humaneval_083,HumanEval/83,deepseek_model,0.7788072484837546,0.019888387537992446,-0.7589188609457621
humaneval_083,HumanEval/83,gpt5_model,0.5822885708354839,0.32717655286365604,-0.25511201797182786
humaneval_084,HumanEval/84,claude_model,1.2654352260386592,0.468776797570141,-0.7966584284685182
humaneval_084,HumanEval/84,deepseek_model,0.39852297852385565,0.18751071902805644,-0.21101225949579921
humaneval_084,HumanEval/84,gpt5_model,1.7644498172985064,0.9679726722824862,-0.7964771450160202
humaneval_085,HumanEval/85,claude_model,0.7622916079475871,0.013232978009623064,-0.749058629937964
humaneval_085,HumanEval/85,deepseek_model,0.955120975015429,0.49235886160099696,-0.4627621134144321
humaneval_085,HumanEval/85,gpt5_model,1.326481365243854,0.5134787030636979,-0.8130026621801562
humaneval_086,HumanEval/86,claude_model,0.8294584751994657,0.0,-0.8294584751994657
humaneval_086,HumanEval/86,deepseek_model,0.4668142346598329,0.0,-0.4668142346598329
humaneval_086,HumanEval/86,gpt5_model,1.7708404382798377,1.0198645267268702,-0.7509759115529675
humaneval_087,HumanEval/87,claude_model,0.5815317598670688,0.0,-0.5815317598670688
humaneval_087,HumanEval/87,deepseek_model,0.0,0.05243666566077906,0.05243666566077906
humaneval_087,HumanEval/87,gpt5_model,0.9794818163043162,0.41775412515506033,-0.5617276911492559
humaneval_088,HumanEval/88,claude_model,1.1021156894874706,0.6786747858632516,-0.42344090362421904
humaneval_088,HumanEval/88,deepseek_model,0.3763827422975704,0.04877926531297502,-0.32760347698459535
humaneval_088,HumanEval/88,gpt5_model,0.5963915144182529,0.7626636745121447,0.16627216009389179
humaneval_089,HumanEval/89,claude_model,0.7102925525889237,0.255128244746118,-0.45516430784280565
humaneval_089,HumanEval/89,deepseek_model,0.6951705443209106,0.23584242111633488,-0.4593281232045757
humaneval_089,HumanEval/89,gpt5_model,1.0733593943307522,1.4589086051462188,0.38554921081546656
humaneval_090,HumanEval/90,claude_model,1.57062132522347,0.22634091473119344,-1.3442804104922765
humaneval_090,HumanEval/90,deepseek_model,1.438374141322728,0.3274493946034671,-1.110924746719261
humaneval_090,HumanEval/90,gpt5_model,0.9772410269886889,0.6119469000200538,-0.36529412696863506
humaneval_091,HumanEval/91,claude_model,1.6918534049835383,0.7226910695909368,-0.9691623353926015
humaneval_091,HumanEval/91,deepseek_model,0.7382399985283457,0.3627573740729214,-0.37548262445542424
humaneval_091,HumanEval/91,gpt5_model,0.9441666069680643,0.5791506159994272,-0.3650159909686371
humaneval_092,HumanEval/92,claude_model,1.0580769164920683,0.5784788332133488,-0.47959808327871944
humaneval_092,HumanEval/92,deepseek_model,0.2424501339195512,0.5689315777525532,0.32648144383300204
humaneval_092,HumanEval/92,gpt5_model,1.9300923702339454,1.2884461095565392,-0.6416462606774063
humaneval_093,HumanEval/93,claude_model,0.6804631969537914,0.08820857989771594,-0.5922546170560755
humaneval_093,HumanEval/93,deepseek_model,1.045065199170963,1.9558185482797015,0.9107533491087385
humaneval_093,HumanEval/93,gpt5_model,1.547454541182371,0.778754596319913,-0.7686999448624581
humaneval_094,HumanEval/94,claude_model,0.6329001594504888,0.0,-0.6329001594504888
humaneval_094,HumanEval/94,deepseek_model,0.8397698393000537,0.7560109403064008,-0.08375889899365285
humaneval_094,HumanEval/94,gpt5_model,2.2698293334218325,0.2630105380929315,-2.006818795328901
humaneval_095,HumanEval/95,claude_model,1.2876054365432048,0.8172637645135732,-0.4703416720296316
humaneval_095,HumanEval/95,deepseek_model,2.477400387280578,0.4048335582076882,-2.07256682907289
humaneval_095,HumanEval/95,gpt5_model,1.6718206702947094,1.1929136860563312,-0.4789069842383782
humaneval_096,HumanEval/96,claude_model,2.332552857353618,0.15363597716420446,-2.1789168801894134
humaneval_096,HumanEval/96,deepseek_model,2.20744338305669,1.910775454548482,-0.2966679285082079
humaneval_096,HumanEval/96,gpt5_model,0.7987531032949559,0.6398894725154647,-0.15886363077949117
humaneval_097,HumanEval/97,claude_model,0.43140014779213703,0.0,-0.43140014779213703
