problem_id,task_id,model_name,model_id,provider,num_prompt_types,num_valid_prompt_vectors,num_prompt_pairs,avg_prompt_distance,pssi,success_rate
humaneval_013,HumanEval/13,gpt5_model,gpt-5-mini,openai,5,5,10,0.7456840573870596,0.7456840573870596,1.0
humaneval_014,HumanEval/14,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_014,HumanEval/14,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_014,HumanEval/14,gpt5_model,gpt-5-mini,openai,5,5,10,0.46185895117595743,0.46185895117595743,1.0
humaneval_015,HumanEval/15,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_015,HumanEval/15,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_015,HumanEval/15,gpt5_model,gpt-5-mini,openai,5,5,10,0.4253448418953948,0.4253448418953948,1.0
humaneval_016,HumanEval/16,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0947645247695438,0.0947645247695438,1.0
humaneval_016,HumanEval/16,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_016,HumanEval/16,gpt5_model,gpt-5-mini,openai,5,5,10,0.530514842239618,0.530514842239618,1.0
humaneval_017,HumanEval/17,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.10018885856268556,0.10018885856268556,1.0
humaneval_017,HumanEval/17,deepseek_model,deepseek-flash,deepseek,5,5,10,0.681693940088922,0.681693940088922,1.0
humaneval_017,HumanEval/17,gpt5_model,gpt-5-mini,openai,5,5,10,0.7718801273661959,0.7718801273661959,1.0
humaneval_018,HumanEval/18,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.004456399947358358,0.004456399947358358,1.0
humaneval_018,HumanEval/18,deepseek_model,deepseek-flash,deepseek,5,5,10,0.007778544636749008,0.007778544636749008,1.0
humaneval_018,HumanEval/18,gpt5_model,gpt-5-mini,openai,5,5,10,0.39083585851320535,0.39083585851320535,1.0
humaneval_019,HumanEval/19,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.029147302088633163,0.029147302088633163,1.0
humaneval_019,HumanEval/19,deepseek_model,deepseek-flash,deepseek,5,5,10,0.38515570884558165,0.38515570884558165,1.0
humaneval_019,HumanEval/19,gpt5_model,gpt-5-mini,openai,5,5,10,0.4252954679034017,0.4252954679034017,1.0
humaneval_020,HumanEval/20,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.4452455172958916,0.4452455172958916,1.0
humaneval_020,HumanEval/20,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_020,HumanEval/20,gpt5_model,gpt-5-mini,openai,5,5,10,0.31057423687482977,0.31057423687482977,1.0
humaneval_021,HumanEval/21,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.013302478944547636,0.013302478944547636,1.0
humaneval_021,HumanEval/21,deepseek_model,deepseek-flash,deepseek,5,5,10,0.09077309311083019,0.09077309311083019,1.0
humaneval_021,HumanEval/21,gpt5_model,gpt-5-mini,openai,5,5,10,0.2434652057301899,0.2434652057301899,1.0
humaneval_022,HumanEval/22,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.04911173181232042,0.04911173181232042,0.92
humaneval_022,HumanEval/22,deepseek_model,deepseek-flash,deepseek,5,5,10,0.09427533572691883,0.09427533572691883,0.96
humaneval_022,HumanEval/22,gpt5_model,gpt-5-mini,openai,5,5,10,0.48204343511831366,0.48204343511831366,1.0
humaneval_023,HumanEval/23,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_023,HumanEval/23,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_023,HumanEval/23,gpt5_model,gpt-5-mini,openai,5,5,10,0.4607803717931425,0.4607803717931425,1.0
humaneval_024,HumanEval/24,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.07186396671192383,0.07186396671192383,1.0
humaneval_024,HumanEval/24,deepseek_model,deepseek-flash,deepseek,5,5,10,0.3248652985410144,0.3248652985410144,1.0
humaneval_024,HumanEval/24,gpt5_model,gpt-5-mini,openai,5,5,10,0.4661711074838408,0.4661711074838408,0.8
humaneval_025,HumanEval/25,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_025,HumanEval/25,deepseek_model,deepseek-flash,deepseek,5,5,10,0.02543734218236392,0.02543734218236392,1.0
humaneval_025,HumanEval/25,gpt5_model,gpt-5-mini,openai,5,5,10,0.3177995985812498,0.3177995985812498,1.0
humaneval_026,HumanEval/26,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.018890354112476793,0.018890354112476793,1.0
humaneval_026,HumanEval/26,deepseek_model,deepseek-flash,deepseek,5,5,10,0.31827027057146334,0.31827027057146334,1.0
humaneval_026,HumanEval/26,gpt5_model,gpt-5-mini,openai,5,5,10,0.04113138569562238,0.04113138569562238,1.0
humaneval_027,HumanEval/27,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.13652624654697215,0.13652624654697215,1.0
humaneval_027,HumanEval/27,deepseek_model,deepseek-flash,deepseek,5,5,10,0.11170329262934083,0.11170329262934083,1.0
humaneval_027,HumanEval/27,gpt5_model,gpt-5-mini,openai,5,5,10,0.9630119163405061,0.9630119163405061,0.96
humaneval_028,HumanEval/28,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_028,HumanEval/28,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_028,HumanEval/28,gpt5_model,gpt-5-mini,openai,5,5,10,0.513309620472749,0.513309620472749,1.0
humaneval_029,HumanEval/29,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.01926565916106897,0.01926565916106897,1.0
humaneval_029,HumanEval/29,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_029,HumanEval/29,gpt5_model,gpt-5-mini,openai,5,5,10,0.8630993231704919,0.8630993231704919,0.8
humaneval_030,HumanEval/30,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0947645247695438,0.0947645247695438,1.0
humaneval_030,HumanEval/30,deepseek_model,deepseek-flash,deepseek,5,5,10,0.044223444892453764,0.044223444892453764,1.0
humaneval_030,HumanEval/30,gpt5_model,gpt-5-mini,openai,5,5,10,0.7030628212505533,0.7030628212505533,0.8
humaneval_031,HumanEval/31,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0789808624481914,0.0789808624481914,1.0
humaneval_031,HumanEval/31,deepseek_model,deepseek-flash,deepseek,5,5,10,0.4799873262666566,0.4799873262666566,1.0
humaneval_031,HumanEval/31,gpt5_model,gpt-5-mini,openai,5,5,10,0.3441482386620378,0.3441482386620378,1.0
humaneval_032,HumanEval/32,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.4466281454522215,0.4466281454522215,0.0
humaneval_032,HumanEval/32,deepseek_model,deepseek-flash,deepseek,5,5,10,0.8907417742231359,0.8907417742231359,0.0
humaneval_032,HumanEval/32,gpt5_model,gpt-5-mini,openai,5,5,10,2.3891721260616405,2.3891721260616405,0.0
humaneval_033,HumanEval/33,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.001976606589252494,0.001976606589252494,1.0
humaneval_033,HumanEval/33,deepseek_model,deepseek-flash,deepseek,5,5,10,0.2499828033358406,0.2499828033358406,1.0
humaneval_033,HumanEval/33,gpt5_model,gpt-5-mini,openai,5,5,10,0.2865948201171903,0.2865948201171903,1.0
humaneval_034,HumanEval/34,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_034,HumanEval/34,deepseek_model,deepseek-flash,deepseek,5,5,10,0.02180383330451139,0.02180383330451139,1.0
humaneval_034,HumanEval/34,gpt5_model,gpt-5-mini,openai,5,5,10,0.9312259234378827,0.9312259234378827,1.0
humaneval_035,HumanEval/35,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.1654678258682286,0.1654678258682286,1.0
humaneval_035,HumanEval/35,deepseek_model,deepseek-flash,deepseek,5,5,10,0.3401892189881587,0.3401892189881587,1.0
humaneval_035,HumanEval/35,gpt5_model,gpt-5-mini,openai,5,5,10,0.8241678970537377,0.8241678970537377,1.0
humaneval_036,HumanEval/36,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0372066305024771,0.0372066305024771,1.0
humaneval_036,HumanEval/36,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_036,HumanEval/36,gpt5_model,gpt-5-mini,openai,5,5,10,0.24027798954069599,0.24027798954069599,1.0
humaneval_037,HumanEval/37,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.013808445750798004,0.013808445750798004,1.0
humaneval_037,HumanEval/37,deepseek_model,deepseek-flash,deepseek,5,5,10,0.39451226526226313,0.39451226526226313,1.0
humaneval_037,HumanEval/37,gpt5_model,gpt-5-mini,openai,5,5,10,0.19569727465492698,0.19569727465492698,1.0
humaneval_038,HumanEval/38,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_038,HumanEval/38,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_038,HumanEval/38,gpt5_model,gpt-5-mini,openai,5,5,10,0.5808284890508149,0.5808284890508149,1.0
humaneval_039,HumanEval/39,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,0.0
humaneval_039,HumanEval/39,deepseek_model,deepseek-flash,deepseek,5,5,10,0.46309207535835695,0.46309207535835695,0.0
humaneval_039,HumanEval/39,gpt5_model,gpt-5-mini,openai,5,5,10,1.1594604741856291,1.1594604741856291,0.0
humaneval_040,HumanEval/40,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.10691467821304326,0.10691467821304326,1.0
humaneval_040,HumanEval/40,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_040,HumanEval/40,gpt5_model,gpt-5-mini,openai,5,5,10,0.36081945880135746,0.36081945880135746,1.0
humaneval_041,HumanEval/41,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.24820173880234292,0.24820173880234292,1.0
humaneval_041,HumanEval/41,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_041,HumanEval/41,gpt5_model,gpt-5-mini,openai,5,5,10,0.8464710771344504,0.8464710771344504,0.96
humaneval_042,HumanEval/42,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.1158441583321419,0.1158441583321419,1.0
humaneval_042,HumanEval/42,deepseek_model,deepseek-flash,deepseek,5,5,10,0.10039827055452297,0.10039827055452297,1.0
humaneval_042,HumanEval/42,gpt5_model,gpt-5-mini,openai,5,5,10,0.7707860947405547,0.7707860947405547,1.0
humaneval_043,HumanEval/43,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_043,HumanEval/43,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_043,HumanEval/43,gpt5_model,gpt-5-mini,openai,5,5,10,1.1159695479767135,1.1159695479767135,0.96
humaneval_044,HumanEval/44,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.05940244907996271,0.05940244907996271,1.0
humaneval_044,HumanEval/44,deepseek_model,deepseek-flash,deepseek,5,5,10,0.006610928930017601,0.006610928930017601,1.0
humaneval_044,HumanEval/44,gpt5_model,gpt-5-mini,openai,5,5,10,0.29266772970799637,0.29266772970799637,1.0
humaneval_045,HumanEval/45,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_045,HumanEval/45,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_045,HumanEval/45,gpt5_model,gpt-5-mini,openai,5,5,10,0.7188211850474355,0.7188211850474355,1.0
humaneval_046,HumanEval/46,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_046,HumanEval/46,deepseek_model,deepseek-flash,deepseek,5,5,10,0.7022577902407666,0.7022577902407666,1.0
humaneval_046,HumanEval/46,gpt5_model,gpt-5-mini,openai,5,5,10,0.3078888774815548,0.3078888774815548,1.0
humaneval_047,HumanEval/47,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.17279957215633662,0.17279957215633662,1.0
humaneval_047,HumanEval/47,deepseek_model,deepseek-flash,deepseek,5,5,10,0.3248501485804966,0.3248501485804966,1.0
humaneval_047,HumanEval/47,gpt5_model,gpt-5-mini,openai,5,5,10,0.48140664019511537,0.48140664019511537,1.0
humaneval_048,HumanEval/48,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_048,HumanEval/48,deepseek_model,deepseek-flash,deepseek,5,5,10,0.05574530988423589,0.05574530988423589,1.0
humaneval_048,HumanEval/48,gpt5_model,gpt-5-mini,openai,5,5,10,0.4089305456104073,0.4089305456104073,0.88
humaneval_049,HumanEval/49,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.10812121444333245,0.10812121444333245,1.0
humaneval_049,HumanEval/49,deepseek_model,deepseek-flash,deepseek,5,5,10,0.22426955487815953,0.22426955487815953,0.96
humaneval_049,HumanEval/49,gpt5_model,gpt-5-mini,openai,5,5,10,1.1206119803529746,1.1206119803529746,1.0
humaneval_050,HumanEval/50,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_050,HumanEval/50,deepseek_model,deepseek-flash,deepseek,5,5,10,1.4064775536030287,1.4064775536030287,1.0
humaneval_050,HumanEval/50,gpt5_model,gpt-5-mini,openai,5,5,10,0.4061409133697473,0.4061409133697473,0.96
humaneval_051,HumanEval/51,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_051,HumanEval/51,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_051,HumanEval/51,gpt5_model,gpt-5-mini,openai,5,5,10,0.5621481209830872,0.5621481209830872,1.0
humaneval_052,HumanEval/52,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.04530487943987884,0.04530487943987884,1.0
humaneval_052,HumanEval/52,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_052,HumanEval/52,gpt5_model,gpt-5-mini,openai,5,5,10,0.7070502585491243,0.7070502585491243,1.0
humaneval_053,HumanEval/53,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_053,HumanEval/53,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_053,HumanEval/53,gpt5_model,gpt-5-mini,openai,5,5,10,0.30272585146834213,0.30272585146834213,1.0
humaneval_054,HumanEval/54,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_054,HumanEval/54,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_054,HumanEval/54,gpt5_model,gpt-5-mini,openai,5,5,10,0.8886834968768328,0.8886834968768328,0.92
humaneval_055,HumanEval/55,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.622687370099616,0.622687370099616,1.0
humaneval_055,HumanEval/55,deepseek_model,deepseek-flash,deepseek,5,5,10,0.18623478882784902,0.18623478882784902,0.96
humaneval_055,HumanEval/55,gpt5_model,gpt-5-mini,openai,5,5,10,0.7152612889891262,0.7152612889891262,0.84
humaneval_056,HumanEval/56,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.061702930025963276,0.061702930025963276,1.0
humaneval_056,HumanEval/56,deepseek_model,deepseek-flash,deepseek,5,5,10,0.27890502781637105,0.27890502781637105,1.0
humaneval_056,HumanEval/56,gpt5_model,gpt-5-mini,openai,5,5,10,0.3903749283606226,0.3903749283606226,1.0
humaneval_057,HumanEval/57,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.010625302931256232,0.010625302931256232,1.0
humaneval_057,HumanEval/57,deepseek_model,deepseek-flash,deepseek,5,5,10,0.36329638409541676,0.36329638409541676,1.0
humaneval_057,HumanEval/57,gpt5_model,gpt-5-mini,openai,5,5,10,0.5747780701001053,0.5747780701001053,1.0
humaneval_058,HumanEval/58,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.12995003651128417,0.12995003651128417,1.0
humaneval_058,HumanEval/58,deepseek_model,deepseek-flash,deepseek,5,5,10,0.053542130247129525,0.053542130247129525,1.0
humaneval_058,HumanEval/58,gpt5_model,gpt-5-mini,openai,5,5,10,0.7587553853354236,0.7587553853354236,1.0
humaneval_059,HumanEval/59,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.02808810784038395,0.02808810784038395,1.0
humaneval_059,HumanEval/59,deepseek_model,deepseek-flash,deepseek,5,5,10,0.43309034803420116,0.43309034803420116,1.0
humaneval_059,HumanEval/59,gpt5_model,gpt-5-mini,openai,5,5,10,0.48973911566044326,0.48973911566044326,1.0
humaneval_060,HumanEval/60,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0905861285618833,0.0905861285618833,1.0
humaneval_060,HumanEval/60,deepseek_model,deepseek-flash,deepseek,5,5,10,0.027872654942117946,0.027872654942117946,1.0
humaneval_060,HumanEval/60,gpt5_model,gpt-5-mini,openai,5,5,10,0.4308691040669734,0.4308691040669734,0.96
humaneval_061,HumanEval/61,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_061,HumanEval/61,deepseek_model,deepseek-flash,deepseek,5,5,10,0.12357543668998891,0.12357543668998891,1.0
humaneval_061,HumanEval/61,gpt5_model,gpt-5-mini,openai,5,5,10,0.40652079696324517,0.40652079696324517,1.0
humaneval_062,HumanEval/62,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.04343113423431468,0.04343113423431468,1.0
humaneval_062,HumanEval/62,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_062,HumanEval/62,gpt5_model,gpt-5-mini,openai,5,5,10,0.27747498698917145,0.27747498698917145,1.0
humaneval_063,HumanEval/63,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.06417810270646038,0.06417810270646038,1.0
humaneval_063,HumanEval/63,deepseek_model,deepseek-flash,deepseek,5,5,10,0.09664549994791635,0.09664549994791635,1.0
humaneval_063,HumanEval/63,gpt5_model,gpt-5-mini,openai,5,5,10,2.0358268768294945,2.0358268768294945,1.0
humaneval_064,HumanEval/64,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.3588050855966585,1.3588050855966585,0.88
humaneval_064,HumanEval/64,deepseek_model,deepseek-flash,deepseek,5,5,10,0.017703278143966394,0.017703278143966394,1.0
humaneval_064,HumanEval/64,gpt5_model,gpt-5-mini,openai,5,5,10,1.74479507481951,1.74479507481951,1.0
humaneval_065,HumanEval/65,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_065,HumanEval/65,deepseek_model,deepseek-flash,deepseek,5,5,10,0.08156921077448634,0.08156921077448634,1.0
humaneval_065,HumanEval/65,gpt5_model,gpt-5-mini,openai,5,5,10,0.604669802365329,0.604669802365329,1.0
humaneval_066,HumanEval/66,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_066,HumanEval/66,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_066,HumanEval/66,gpt5_model,gpt-5-mini,openai,5,5,10,1.384483963866942,1.384483963866942,1.0
humaneval_067,HumanEval/67,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_067,HumanEval/67,deepseek_model,deepseek-flash,deepseek,5,5,10,0.5725899699104768,0.5725899699104768,1.0
humaneval_067,HumanEval/67,gpt5_model,gpt-5-mini,openai,5,5,10,0.6242999527951258,0.6242999527951258,1.0
humaneval_068,HumanEval/68,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0037613905981134623,0.0037613905981134623,1.0
humaneval_068,HumanEval/68,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_068,HumanEval/68,gpt5_model,gpt-5-mini,openai,5,5,10,0.966494192445961,0.966494192445961,1.0
humaneval_069,HumanEval/69,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.1322683518016345,0.1322683518016345,1.0
humaneval_069,HumanEval/69,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_069,HumanEval/69,gpt5_model,gpt-5-mini,openai,5,5,10,0.4281425243221422,0.4281425243221422,1.0
humaneval_070,HumanEval/70,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.12066841396660236,0.12066841396660236,1.0
humaneval_070,HumanEval/70,deepseek_model,deepseek-flash,deepseek,5,5,10,0.38996870355941027,0.38996870355941027,1.0
humaneval_070,HumanEval/70,gpt5_model,gpt-5-mini,openai,5,5,10,0.37398905053555587,0.37398905053555587,1.0
humaneval_071,HumanEval/71,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.06136993804143294,0.06136993804143294,1.0
humaneval_071,HumanEval/71,deepseek_model,deepseek-flash,deepseek,5,5,10,0.016680224381877905,0.016680224381877905,1.0
humaneval_071,HumanEval/71,gpt5_model,gpt-5-mini,openai,5,5,10,0.1542062167622918,0.1542062167622918,1.0
humaneval_072,HumanEval/72,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_072,HumanEval/72,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_072,HumanEval/72,gpt5_model,gpt-5-mini,openai,5,5,10,0.982564733599291,0.982564733599291,1.0
humaneval_073,HumanEval/73,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_073,HumanEval/73,deepseek_model,deepseek-flash,deepseek,5,5,10,0.0,0.0,1.0
humaneval_073,HumanEval/73,gpt5_model,gpt-5-mini,openai,5,5,10,1.2862803124113804,1.2862803124113804,0.72
humaneval_074,HumanEval/74,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_074,HumanEval/74,deepseek_model,deepseek-flash,deepseek,5,5,10,0.3839765405207265,0.3839765405207265,1.0
humaneval_074,HumanEval/74,gpt5_model,gpt-5-mini,openai,5,5,10,0.7379402781859244,0.7379402781859244,1.0
humaneval_075,HumanEval/75,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_075,HumanEval/75,deepseek_model,deepseek-flash,deepseek,5,5,10,0.5923458161026829,0.5923458161026829,1.0
humaneval_075,HumanEval/75,gpt5_model,gpt-5-mini,openai,5,5,10,0.6329873465992784,0.6329873465992784,0.96
