problem_id,task_id,model_name,model_id,provider,prompt_name,num_samples,num_valid_vectors,num_pairs,avg_repeat_distance,stability_score,ssi,success_rate
humaneval_001,HumanEval/1,gpt5_model,gpt-5-mini,openai,optimized,5,5,10,1.1274898757649368,0.47003748943362234,0.47003748943362234,1.0
humaneval_001,HumanEval/1,gpt5_model,gpt-5-mini,openai,readable,5,5,10,1.455254965747378,0.40728967620501305,0.40728967620501305,1.0
humaneval_002,HumanEval/2,claude_model,claude-sonnet-4-6,anthropic,basic,5,5,10,0.0,1.0,1.0,1.0
humaneval_002,HumanEval/2,claude_model,claude-sonnet-4-6,anthropic,concise,5,5,10,0.0,1.0,1.0,1.0
humaneval_002,HumanEval/2,claude_model,claude-sonnet-4-6,anthropic,constraint,5,5,10,0.0,1.0,1.0,1.0
humaneval_002,HumanEval/2,claude_model,claude-sonnet-4-6,anthropic,optimized,5,5,10,0.0,1.0,1.0,1.0
humaneval_002,HumanEval/2,claude_model,claude-sonnet-4-6,anthropic,readable,5,5,10,0.0,1.0,1.0,1.0
humaneval_002,HumanEval/2,deepseek_model,deepseek-chat,deepseek,basic,5,5,10,0.0,1.0,1.0,1.0
humaneval_002,HumanEval/2,deepseek_model,deepseek-chat,deepseek,concise,5,5,10,0.0,1.0,1.0,1.0
humaneval_002,HumanEval/2,deepseek_model,deepseek-chat,deepseek,constraint,5,5,10,0.0,1.0,1.0,1.0
humaneval_002,HumanEval/2,deepseek_model,deepseek-chat,deepseek,optimized,5,5,10,0.0,1.0,1.0,1.0
humaneval_002,HumanEval/2,deepseek_model,deepseek-chat,deepseek,readable,5,5,10,0.0,1.0,1.0,1.0
humaneval_002,HumanEval/2,gpt5_model,gpt-5-mini,openai,basic,5,5,10,1.4214667318187144,0.4129728428062773,0.4129728428062773,1.0
humaneval_002,HumanEval/2,gpt5_model,gpt-5-mini,openai,concise,5,5,10,1.4995768733005101,0.40006771173217504,0.40006771173217504,1.0
humaneval_002,HumanEval/2,gpt5_model,gpt-5-mini,openai,constraint,5,5,10,1.0798804062192782,0.48079687515195135,0.48079687515195135,1.0
humaneval_002,HumanEval/2,gpt5_model,gpt-5-mini,openai,optimized,5,5,10,0.9939270846927352,0.5015228529051755,0.5015228529051755,1.0
humaneval_002,HumanEval/2,gpt5_model,gpt-5-mini,openai,readable,5,5,10,1.1317429282229214,0.46909971496123454,0.46909971496123454,1.0
humaneval_003,HumanEval/3,claude_model,claude-sonnet-4-6,anthropic,basic,5,5,10,0.0,1.0,1.0,1.0
humaneval_003,HumanEval/3,claude_model,claude-sonnet-4-6,anthropic,concise,5,5,10,0.0,1.0,1.0,1.0
humaneval_003,HumanEval/3,claude_model,claude-sonnet-4-6,anthropic,constraint,5,5,10,0.0,1.0,1.0,1.0
humaneval_003,HumanEval/3,claude_model,claude-sonnet-4-6,anthropic,optimized,5,5,10,0.0,1.0,1.0,1.0
humaneval_003,HumanEval/3,claude_model,claude-sonnet-4-6,anthropic,readable,5,5,10,0.0,1.0,1.0,1.0
humaneval_003,HumanEval/3,deepseek_model,deepseek-chat,deepseek,basic,5,5,10,0.0,1.0,1.0,1.0
humaneval_003,HumanEval/3,deepseek_model,deepseek-chat,deepseek,concise,5,5,10,0.0,1.0,1.0,1.0
humaneval_003,HumanEval/3,deepseek_model,deepseek-chat,deepseek,constraint,5,5,10,0.0,1.0,1.0,1.0
humaneval_003,HumanEval/3,deepseek_model,deepseek-chat,deepseek,optimized,5,5,10,0.0,1.0,1.0,1.0
humaneval_003,HumanEval/3,deepseek_model,deepseek-chat,deepseek,readable,5,5,10,0.0,1.0,1.0,1.0
humaneval_003,HumanEval/3,gpt5_model,gpt-5-mini,openai,basic,5,5,10,1.029130778007984,0.4928218579295856,0.4928218579295856,1.0
humaneval_003,HumanEval/3,gpt5_model,gpt-5-mini,openai,concise,5,5,10,0.28695662715247733,0.7770269633815103,0.7770269633815103,1.0
humaneval_003,HumanEval/3,gpt5_model,gpt-5-mini,openai,constraint,5,5,10,2.3537952487692118,0.2981696632693912,0.2981696632693912,1.0
humaneval_003,HumanEval/3,gpt5_model,gpt-5-mini,openai,optimized,5,5,10,0.7247347481524014,0.5797993001945583,0.5797993001945583,1.0
humaneval_003,HumanEval/3,gpt5_model,gpt-5-mini,openai,readable,5,5,10,0.8639931490685747,0.5364826584795623,0.5364826584795623,1.0
humaneval_004,HumanEval/4,claude_model,claude-sonnet-4-6,anthropic,basic,5,5,10,0.0,1.0,1.0,1.0
humaneval_004,HumanEval/4,claude_model,claude-sonnet-4-6,anthropic,concise,5,5,10,0.0,1.0,1.0,1.0
humaneval_004,HumanEval/4,claude_model,claude-sonnet-4-6,anthropic,constraint,5,5,10,0.0,1.0,1.0,1.0
humaneval_004,HumanEval/4,claude_model,claude-sonnet-4-6,anthropic,optimized,5,5,10,0.0,1.0,1.0,1.0
humaneval_004,HumanEval/4,claude_model,claude-sonnet-4-6,anthropic,readable,5,5,10,0.0,1.0,1.0,1.0
humaneval_004,HumanEval/4,deepseek_model,deepseek-chat,deepseek,basic,5,5,10,0.3535141629158208,0.738817536896504,0.738817536896504,1.0
humaneval_004,HumanEval/4,deepseek_model,deepseek-chat,deepseek,concise,5,5,10,0.0,1.0,1.0,1.0
humaneval_004,HumanEval/4,deepseek_model,deepseek-chat,deepseek,constraint,5,5,10,0.023490949775741017,0.9770482095802722,0.9770482095802722,1.0
humaneval_004,HumanEval/4,deepseek_model,deepseek-chat,deepseek,optimized,5,5,10,0.0,1.0,1.0,1.0
humaneval_004,HumanEval/4,deepseek_model,deepseek-chat,deepseek,readable,5,5,10,0.23922319759615887,0.8069571340657572,0.8069571340657572,1.0
humaneval_004,HumanEval/4,gpt5_model,gpt-5-mini,openai,basic,5,5,10,1.6518971703593934,0.37708852785738933,0.37708852785738933,1.0
humaneval_004,HumanEval/4,gpt5_model,gpt-5-mini,openai,concise,5,5,10,0.3283359408556635,0.7528216087835717,0.7528216087835717,1.0
humaneval_004,HumanEval/4,gpt5_model,gpt-5-mini,openai,constraint,5,5,10,0.8855566723399528,0.5303473582467358,0.5303473582467358,1.0
humaneval_004,HumanEval/4,gpt5_model,gpt-5-mini,openai,optimized,5,5,10,0.9512736198805442,0.5124857886723336,0.5124857886723336,1.0
humaneval_004,HumanEval/4,gpt5_model,gpt-5-mini,openai,readable,5,5,10,0.8700716578539062,0.5347388672515361,0.5347388672515361,1.0
humaneval_005,HumanEval/5,claude_model,claude-sonnet-4-6,anthropic,basic,5,5,10,0.0,1.0,1.0,1.0
humaneval_005,HumanEval/5,claude_model,claude-sonnet-4-6,anthropic,concise,5,5,10,0.0,1.0,1.0,1.0
humaneval_005,HumanEval/5,claude_model,claude-sonnet-4-6,anthropic,constraint,5,5,10,0.0,1.0,1.0,1.0
humaneval_005,HumanEval/5,claude_model,claude-sonnet-4-6,anthropic,optimized,5,5,10,0.0,1.0,1.0,1.0
humaneval_005,HumanEval/5,claude_model,claude-sonnet-4-6,anthropic,readable,5,5,10,0.0,1.0,1.0,1.0
humaneval_005,HumanEval/5,deepseek_model,deepseek-chat,deepseek,basic,5,5,10,0.33572614219434327,0.7486564561484069,0.7486564561484069,1.0
humaneval_005,HumanEval/5,deepseek_model,deepseek-chat,deepseek,concise,5,5,10,0.0,1.0,1.0,1.0
humaneval_005,HumanEval/5,deepseek_model,deepseek-chat,deepseek,constraint,5,5,10,0.5420359435932244,0.648493314409921,0.648493314409921,1.0
humaneval_005,HumanEval/5,deepseek_model,deepseek-chat,deepseek,optimized,5,5,10,0.7979955269149697,0.556174909798478,0.556174909798478,1.0
humaneval_005,HumanEval/5,deepseek_model,deepseek-chat,deepseek,readable,5,5,10,0.32141239516191766,0.7567660207073101,0.7567660207073101,1.0
humaneval_005,HumanEval/5,gpt5_model,gpt-5-mini,openai,basic,5,5,10,0.8695241121297796,0.5348954814285816,0.5348954814285816,1.0
humaneval_005,HumanEval/5,gpt5_model,gpt-5-mini,openai,concise,5,5,10,0.3092636009473842,0.7637881319517317,0.7637881319517317,1.0
humaneval_005,HumanEval/5,gpt5_model,gpt-5-mini,openai,constraint,5,5,10,0.7438823988855189,0.5734331630613856,0.5734331630613856,1.0
humaneval_005,HumanEval/5,gpt5_model,gpt-5-mini,openai,optimized,5,5,10,0.7118710276977073,0.5841561565212646,0.5841561565212646,1.0
humaneval_005,HumanEval/5,gpt5_model,gpt-5-mini,openai,readable,5,5,10,0.3120697687655821,0.7621545925418413,0.7621545925418413,1.0
humaneval_006,HumanEval/6,claude_model,claude-sonnet-4-6,anthropic,basic,5,5,10,0.0,1.0,1.0,1.0
humaneval_006,HumanEval/6,claude_model,claude-sonnet-4-6,anthropic,concise,5,5,10,0.0,1.0,1.0,1.0
humaneval_006,HumanEval/6,claude_model,claude-sonnet-4-6,anthropic,constraint,5,5,10,0.0,1.0,1.0,1.0
humaneval_006,HumanEval/6,claude_model,claude-sonnet-4-6,anthropic,optimized,5,5,10,0.0,1.0,1.0,1.0
humaneval_006,HumanEval/6,claude_model,claude-sonnet-4-6,anthropic,readable,5,5,10,0.0,1.0,1.0,1.0
humaneval_006,HumanEval/6,deepseek_model,deepseek-chat,deepseek,basic,5,5,10,0.0,1.0,1.0,1.0
humaneval_006,HumanEval/6,deepseek_model,deepseek-chat,deepseek,concise,5,5,10,0.05479358362324823,0.9480527901629524,0.9480527901629524,1.0
humaneval_006,HumanEval/6,deepseek_model,deepseek-chat,deepseek,constraint,5,5,10,0.0,1.0,1.0,1.0
humaneval_006,HumanEval/6,deepseek_model,deepseek-chat,deepseek,optimized,5,5,10,0.05479358362324823,0.9480527901629524,0.9480527901629524,1.0
humaneval_006,HumanEval/6,deepseek_model,deepseek-chat,deepseek,readable,5,5,10,0.0,1.0,1.0,1.0
humaneval_006,HumanEval/6,gpt5_model,gpt-5-mini,openai,basic,5,5,10,0.4438315947385677,0.6926015496849329,0.6926015496849329,1.0
humaneval_006,HumanEval/6,gpt5_model,gpt-5-mini,openai,concise,5,5,10,0.41643587901617235,0.7059973662165206,0.7059973662165206,1.0
humaneval_006,HumanEval/6,gpt5_model,gpt-5-mini,openai,constraint,5,5,10,1.0867795521428258,0.47920730245470455,0.47920730245470455,1.0
humaneval_006,HumanEval/6,gpt5_model,gpt-5-mini,openai,optimized,5,5,10,0.18104521107650956,0.8467076371178976,0.8467076371178976,1.0
humaneval_006,HumanEval/6,gpt5_model,gpt-5-mini,openai,readable,5,5,10,0.36798150875967284,0.731004033019923,0.731004033019923,1.0
humaneval_007,HumanEval/7,claude_model,claude-sonnet-4-6,anthropic,basic,5,5,10,0.0,1.0,1.0,1.0
humaneval_007,HumanEval/7,claude_model,claude-sonnet-4-6,anthropic,concise,5,5,10,0.0,1.0,1.0,1.0
humaneval_007,HumanEval/7,claude_model,claude-sonnet-4-6,anthropic,constraint,5,5,10,0.0,1.0,1.0,1.0
humaneval_007,HumanEval/7,claude_model,claude-sonnet-4-6,anthropic,optimized,5,5,10,0.0,1.0,1.0,1.0
humaneval_007,HumanEval/7,claude_model,claude-sonnet-4-6,anthropic,readable,5,5,10,0.0,1.0,1.0,1.0
humaneval_007,HumanEval/7,deepseek_model,deepseek-chat,deepseek,basic,5,5,10,0.0,1.0,1.0,1.0
humaneval_007,HumanEval/7,deepseek_model,deepseek-chat,deepseek,concise,5,5,10,0.0,1.0,1.0,1.0
humaneval_007,HumanEval/7,deepseek_model,deepseek-chat,deepseek,constraint,5,5,10,0.0,1.0,1.0,1.0
humaneval_007,HumanEval/7,deepseek_model,deepseek-chat,deepseek,optimized,5,5,10,0.0,1.0,1.0,1.0
humaneval_007,HumanEval/7,deepseek_model,deepseek-chat,deepseek,readable,5,5,10,0.972815060022602,0.5068898855570088,0.5068898855570088,1.0
humaneval_007,HumanEval/7,gpt5_model,gpt-5-mini,openai,basic,5,5,10,1.2530377203514385,0.4438452099434961,0.4438452099434961,1.0
humaneval_007,HumanEval/7,gpt5_model,gpt-5-mini,openai,concise,5,5,10,0.025656980242867673,0.9749848333925517,0.9749848333925517,1.0
humaneval_007,HumanEval/7,gpt5_model,gpt-5-mini,openai,constraint,5,5,10,1.3686851998418028,0.42217513752641633,0.42217513752641633,1.0
humaneval_007,HumanEval/7,gpt5_model,gpt-5-mini,openai,optimized,5,5,10,0.0,1.0,1.0,1.0
humaneval_007,HumanEval/7,gpt5_model,gpt-5-mini,openai,readable,5,5,10,1.4332419469365685,0.4109743386838254,0.4109743386838254,1.0
humaneval_008,HumanEval/8,claude_model,claude-sonnet-4-6,anthropic,basic,5,5,10,0.0,1.0,1.0,1.0
humaneval_008,HumanEval/8,claude_model,claude-sonnet-4-6,anthropic,concise,5,5,10,0.0,1.0,1.0,1.0
humaneval_008,HumanEval/8,claude_model,claude-sonnet-4-6,anthropic,constraint,5,5,10,0.0,1.0,1.0,1.0
humaneval_008,HumanEval/8,claude_model,claude-sonnet-4-6,anthropic,optimized,5,5,10,0.0,1.0,1.0,1.0
humaneval_008,HumanEval/8,claude_model,claude-sonnet-4-6,anthropic,readable,5,5,10,0.0,1.0,1.0,1.0
humaneval_008,HumanEval/8,deepseek_model,deepseek-chat,deepseek,basic,5,5,10,0.03850643194946727,0.9629213351358994,0.9629213351358994,1.0
humaneval_008,HumanEval/8,deepseek_model,deepseek-chat,deepseek,concise,5,5,10,0.04095893741385901,0.9606526867278581,0.9606526867278581,1.0
humaneval_008,HumanEval/8,deepseek_model,deepseek-chat,deepseek,constraint,5,5,10,0.017831321780990762,0.9824810640040144,0.9824810640040144,1.0
humaneval_008,HumanEval/8,deepseek_model,deepseek-chat,deepseek,optimized,5,5,10,0.0,1.0,1.0,1.0
humaneval_008,HumanEval/8,deepseek_model,deepseek-chat,deepseek,readable,5,5,10,0.017831321780990762,0.9824810640040144,0.9824810640040144,1.0
humaneval_008,HumanEval/8,gpt5_model,gpt-5-mini,openai,basic,5,5,10,0.7133537074551369,0.5836506470606767,0.5836506470606767,1.0
humaneval_008,HumanEval/8,gpt5_model,gpt-5-mini,openai,concise,5,5,10,0.008314762115744135,0.9917538030502525,0.9917538030502525,1.0
humaneval_008,HumanEval/8,gpt5_model,gpt-5-mini,openai,constraint,5,5,10,0.878086845472325,0.5324567404381704,0.5324567404381704,1.0
humaneval_008,HumanEval/8,gpt5_model,gpt-5-mini,openai,optimized,5,5,10,0.835064362229917,0.5449400144117175,0.5449400144117175,1.0
humaneval_008,HumanEval/8,gpt5_model,gpt-5-mini,openai,readable,5,5,10,0.530487456572011,0.6533866028799753,0.6533866028799753,1.0
humaneval_009,HumanEval/9,claude_model,claude-sonnet-4-6,anthropic,basic,5,5,10,0.0,1.0,1.0,1.0
humaneval_009,HumanEval/9,claude_model,claude-sonnet-4-6,anthropic,concise,5,5,10,0.0,1.0,1.0,1.0
humaneval_009,HumanEval/9,claude_model,claude-sonnet-4-6,anthropic,constraint,5,5,10,0.0,1.0,1.0,1.0
humaneval_009,HumanEval/9,claude_model,claude-sonnet-4-6,anthropic,optimized,5,5,10,0.0,1.0,1.0,1.0
humaneval_009,HumanEval/9,claude_model,claude-sonnet-4-6,anthropic,readable,5,5,10,0.0,1.0,1.0,1.0
humaneval_009,HumanEval/9,deepseek_model,deepseek-chat,deepseek,basic,5,5,10,0.0,1.0,1.0,1.0
humaneval_009,HumanEval/9,deepseek_model,deepseek-chat,deepseek,concise,5,5,10,0.018383310190355228,0.9819485354812826,0.9819485354812826,1.0
humaneval_009,HumanEval/9,deepseek_model,deepseek-chat,deepseek,constraint,5,5,10,0.0,1.0,1.0,1.0
humaneval_009,HumanEval/9,deepseek_model,deepseek-chat,deepseek,optimized,5,5,10,0.0,1.0,1.0,1.0
humaneval_009,HumanEval/9,deepseek_model,deepseek-chat,deepseek,readable,5,5,10,0.05332627266164636,0.9493734524185974,0.9493734524185974,1.0
humaneval_009,HumanEval/9,gpt5_model,gpt-5-mini,openai,basic,5,5,10,0.2778020828598482,0.7825938096468746,0.7825938096468746,1.0
humaneval_009,HumanEval/9,gpt5_model,gpt-5-mini,openai,concise,5,5,10,0.28574752036342393,0.7777576733862526,0.7777576733862526,1.0
humaneval_009,HumanEval/9,gpt5_model,gpt-5-mini,openai,constraint,5,5,10,0.7431464151367076,0.5736752755341978,0.5736752755341978,1.0
humaneval_009,HumanEval/9,gpt5_model,gpt-5-mini,openai,optimized,5,5,10,0.5314988257276659,0.6529551203050168,0.6529551203050168,1.0
humaneval_009,HumanEval/9,gpt5_model,gpt-5-mini,openai,readable,5,5,10,0.9295212084394345,0.5182632850191804,0.5182632850191804,1.0
humaneval_010,HumanEval/10,claude_model,claude-sonnet-4-6,anthropic,basic,5,5,10,0.0,1.0,1.0,1.0
humaneval_010,HumanEval/10,claude_model,claude-sonnet-4-6,anthropic,concise,5,5,10,0.0,1.0,1.0,1.0
humaneval_010,HumanEval/10,claude_model,claude-sonnet-4-6,anthropic,constraint,5,5,10,0.0,1.0,1.0,1.0
humaneval_010,HumanEval/10,claude_model,claude-sonnet-4-6,anthropic,optimized,5,5,10,0.0,1.0,1.0,1.0
humaneval_010,HumanEval/10,claude_model,claude-sonnet-4-6,anthropic,readable,5,5,10,0.0,1.0,1.0,1.0
humaneval_010,HumanEval/10,deepseek_model,deepseek-chat,deepseek,basic,5,5,10,0.4156675318742355,0.706380543089857,0.706380543089857,1.0
humaneval_010,HumanEval/10,deepseek_model,deepseek-chat,deepseek,concise,5,5,10,0.32930650295379926,0.7522719536675249,0.7522719536675249,0.6
humaneval_010,HumanEval/10,deepseek_model,deepseek-chat,deepseek,constraint,5,5,10,0.42857324720889733,0.6999991088687747,0.6999991088687747,1.0
humaneval_010,HumanEval/10,deepseek_model,deepseek-chat,deepseek,optimized,5,5,10,0.06696527740948874,0.9372376226037314,0.9372376226037314,1.0
humaneval_010,HumanEval/10,deepseek_model,deepseek-chat,deepseek,readable,5,5,10,0.011431051110384338,0.9886981410172894,0.9886981410172894,1.0
humaneval_010,HumanEval/10,gpt5_model,gpt-5-mini,openai,basic,5,5,10,0.600576598280872,0.6247748474356478,0.6247748474356478,1.0
humaneval_010,HumanEval/10,gpt5_model,gpt-5-mini,openai,concise,5,5,10,0.8357899329469813,0.5447246343674554,0.5447246343674554,1.0
humaneval_010,HumanEval/10,gpt5_model,gpt-5-mini,openai,constraint,5,5,10,0.7045956527668429,0.5866493900631703,0.5866493900631703,1.0
humaneval_010,HumanEval/10,gpt5_model,gpt-5-mini,openai,optimized,5,5,10,1.2048774525407917,0.45353994565441696,0.45353994565441696,1.0
humaneval_010,HumanEval/10,gpt5_model,gpt-5-mini,openai,readable,5,5,10,0.31005507277187283,0.7633266881552968,0.7633266881552968,1.0
humaneval_011,HumanEval/11,claude_model,claude-sonnet-4-6,anthropic,basic,5,5,10,0.0,1.0,1.0,1.0
humaneval_011,HumanEval/11,claude_model,claude-sonnet-4-6,anthropic,concise,5,5,10,0.0,1.0,1.0,1.0
humaneval_011,HumanEval/11,claude_model,claude-sonnet-4-6,anthropic,constraint,5,5,10,0.0,1.0,1.0,1.0
humaneval_011,HumanEval/11,claude_model,claude-sonnet-4-6,anthropic,optimized,5,5,10,0.0,1.0,1.0,1.0
humaneval_011,HumanEval/11,claude_model,claude-sonnet-4-6,anthropic,readable,5,5,10,0.0,1.0,1.0,1.0
humaneval_011,HumanEval/11,deepseek_model,deepseek-chat,deepseek,basic,5,5,10,0.0,1.0,1.0,1.0
humaneval_011,HumanEval/11,deepseek_model,deepseek-chat,deepseek,concise,5,5,10,0.030240580199109756,0.9706470694512294,0.9706470694512294,1.0
humaneval_011,HumanEval/11,deepseek_model,deepseek-chat,deepseek,constraint,5,5,10,0.0,1.0,1.0,1.0
humaneval_011,HumanEval/11,deepseek_model,deepseek-chat,deepseek,optimized,5,5,10,0.3652999481771725,0.7324397846312902,0.7324397846312902,1.0
humaneval_011,HumanEval/11,deepseek_model,deepseek-chat,deepseek,readable,5,5,10,0.0,1.0,1.0,1.0
humaneval_011,HumanEval/11,gpt5_model,gpt-5-mini,openai,basic,5,5,10,0.39936286346343325,0.7146109319529838,0.7146109319529838,1.0
humaneval_011,HumanEval/11,gpt5_model,gpt-5-mini,openai,concise,5,5,10,0.7403219636188391,0.5746063204997954,0.5746063204997954,1.0
humaneval_011,HumanEval/11,gpt5_model,gpt-5-mini,openai,constraint,5,5,10,1.2609801496972057,0.44228605905006363,0.44228605905006363,1.0
humaneval_011,HumanEval/11,gpt5_model,gpt-5-mini,openai,optimized,5,5,10,1.0804254352319416,0.4806709161813879,0.4806709161813879,1.0
humaneval_011,HumanEval/11,gpt5_model,gpt-5-mini,openai,readable,5,5,10,0.5281289272823587,0.6543950462206164,0.6543950462206164,1.0
humaneval_012,HumanEval/12,claude_model,claude-sonnet-4-6,anthropic,basic,5,5,10,0.0,1.0,1.0,1.0
humaneval_012,HumanEval/12,claude_model,claude-sonnet-4-6,anthropic,concise,5,5,10,0.0,1.0,1.0,1.0
humaneval_012,HumanEval/12,claude_model,claude-sonnet-4-6,anthropic,constraint,5,5,10,0.0,1.0,1.0,1.0
humaneval_012,HumanEval/12,claude_model,claude-sonnet-4-6,anthropic,optimized,5,5,10,0.7393773663587877,0.574918369837938,0.574918369837938,1.0
humaneval_012,HumanEval/12,claude_model,claude-sonnet-4-6,anthropic,readable,5,5,10,0.0,1.0,1.0,1.0
humaneval_012,HumanEval/12,deepseek_model,deepseek-chat,deepseek,basic,5,5,10,0.46879835329561,0.6808286500024012,0.6808286500024012,1.0
humaneval_012,HumanEval/12,deepseek_model,deepseek-chat,deepseek,concise,5,5,10,0.06474334938192028,0.9391934690932763,0.9391934690932763,1.0
humaneval_012,HumanEval/12,deepseek_model,deepseek-chat,deepseek,constraint,5,5,10,0.03307738139154002,0.9679817001249362,0.9679817001249362,1.0
humaneval_012,HumanEval/12,deepseek_model,deepseek-chat,deepseek,optimized,5,5,10,0.10916793554318194,0.9015767296863662,0.9015767296863662,1.0
humaneval_012,HumanEval/12,deepseek_model,deepseek-chat,deepseek,readable,5,5,10,0.0,1.0,1.0,1.0
humaneval_012,HumanEval/12,gpt5_model,gpt-5-mini,openai,basic,5,5,10,0.3550291182053857,0.7379915210415626,0.7379915210415626,1.0
humaneval_012,HumanEval/12,gpt5_model,gpt-5-mini,openai,concise,5,5,10,0.8027612031726543,0.5547046376636651,0.5547046376636651,1.0
humaneval_012,HumanEval/12,gpt5_model,gpt-5-mini,openai,constraint,5,5,10,0.31564709390885676,0.760082247458129,0.760082247458129,1.0
humaneval_012,HumanEval/12,gpt5_model,gpt-5-mini,openai,optimized,5,5,10,0.16839118854893115,0.8558777315343653,0.8558777315343653,1.0
humaneval_012,HumanEval/12,gpt5_model,gpt-5-mini,openai,readable,5,5,10,0.5923841950834239,0.6279891517936165,0.6279891517936165,1.0
humaneval_013,HumanEval/13,claude_model,claude-sonnet-4-6,anthropic,basic,5,5,10,0.0,1.0,1.0,1.0
humaneval_013,HumanEval/13,claude_model,claude-sonnet-4-6,anthropic,concise,5,5,10,0.05786794944755706,0.9452975681153993,0.9452975681153993,1.0
humaneval_013,HumanEval/13,claude_model,claude-sonnet-4-6,anthropic,constraint,5,5,10,0.0,1.0,1.0,1.0
humaneval_013,HumanEval/13,claude_model,claude-sonnet-4-6,anthropic,optimized,5,5,10,0.0,1.0,1.0,1.0
humaneval_013,HumanEval/13,claude_model,claude-sonnet-4-6,anthropic,readable,5,5,10,0.0,1.0,1.0,1.0
humaneval_013,HumanEval/13,deepseek_model,deepseek-chat,deepseek,basic,5,5,10,0.0,1.0,1.0,1.0
humaneval_013,HumanEval/13,deepseek_model,deepseek-chat,deepseek,concise,5,5,10,0.058105514079435414,0.945085330993679,0.945085330993679,1.0
